Comment Number (ID),Nickname,User @,User URL,Comment Text,Time,Likes,Profile Picture URL,Is 2nd Level Comment,User Replied To,Number of Replies
11,Matt Glenn,zetsumi42,https://www.tiktok.com/@zetsumi42,aw hell yeah,18-5-2022,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1684573316276230~c5_100x100.jpg?x-expires=1677657600&x-signature=P%2BbuuzcaVcdvfNQ4yLMhq1NDwsw%3D,Yes,flahtyman14,0
12,Denny Crane 🏗,nottheopera,https://www.tiktok.com/@nottheopera,Agreed,18-5-2022,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/91bf4811218f5c48952f6c3555371822~c5_100x100.jpg?x-expires=1677657600&x-signature=MX3FreKRltOsK6VIOkYsG4m%2Fo3c%3D,Yes,flahtyman14,0
13,Scooter,american_dad5,https://www.tiktok.com/@american_dad5,Time and place I am in,18-5-2022,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/980b9042c97f3c93d76fe4ed300fbeea~c5_100x100.jpg?x-expires=1677657600&x-signature=2SnL%2FDuF7LeCCeFhkJV78KdajgM%3D,Yes,flahtyman14,0
14,Norman,frodothelast21,https://www.tiktok.com/@frodothelast21,"I have a grill, a big yard and live out in the country. Plenty of room for everyone.",18-5-2022,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/246059508381908895159fd00491cbc9~c5_100x100.jpg?x-expires=1677657600&x-signature=fRhnphQEo%2FOyMq4ahAeTo9w7%2BS8%3D,Yes,flahtyman14,0
15,Texi or Sissy,texicanic2.0,https://www.tiktok.com/@texicanic2.0,Can I bring the Mexican corn ??,18-5-2022,,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cf677b330909097fe2483f47f19dd2b9~c5_100x100.jpg?x-expires=1677657600&x-signature=x9WbgaynPkIhvW02VK5d5XryCnI%3D,Yes,flahtyman14,0
16,SashaPepper10,beachsasha,https://www.tiktok.com/@beachsasha,I’m in!!! Mac and cheese here!👋🏻👋🏻,18-5-2022,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/25c03240865d6489c1999d1b488579cd~c5_100x100.jpg?x-expires=1677657600&x-signature=3ZS0amZaC0JJTZTqP6N4TUWynTQ%3D,Yes,flahtyman14,0
17,user3785716660243,observer009,https://www.tiktok.com/@observer009,"I’ll bring the baked beans and yes,!! they’ll be seasoned !",18-5-2022,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1677657600&x-signature=TEaJpERtECnTeQFmRgo0t1fZm0w%3D,Yes,flahtyman14,0
18,user9484101573795,1_jojo5,https://www.tiktok.com/@1_jojo5,"My house, Memorial Day weekend 🥰",19-5-2022,,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f397aa90c04ee8ae9beb4ec75d82dfa0~c5_100x100.jpg?x-expires=1677657600&x-signature=vKsb0St4McW0qBfNGqjrlhs7Yp0%3D,Yes,flahtyman14,0
19,RICHARD MAURER,richardmaurer311,https://www.tiktok.com/@richardmaurer311,I have the location in michigan,19-5-2022,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/570f8280084cb67718294eedd56ee791~c5_100x100.jpg?x-expires=1677657600&x-signature=nDiJ9UoOLang3V%2B3T023dYrk9Qk%3D,Yes,flahtyman14,0
20,markkonow,duputren1,https://www.tiktok.com/@duputren1,Hell yeah!,19-5-2022,,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/957661f056b0e4b92de216ada3f4b7ef~c5_100x100.jpg?x-expires=1677657600&x-signature=hPt57x3jMW7Ccc1C1U9dF4H4eHU%3D,Yes,flahtyman14,0
21,Ryan,rtrippz,https://www.tiktok.com/@rtrippz,Always time to have a bbq brother,19-5-2022,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1617124847127558~c5_100x100.jpg?x-expires=1677657600&x-signature=qGMerMhgcmR8A8Rv7NPg4%2F%2FuPBU%3D,Yes,flahtyman14,0
22,Felurian8675,felurian8675,https://www.tiktok.com/@felurian8675,"careful! from my experience, many ""ppl"" don't like BBQ sauce on their ribs😂😂",19-5-2022,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1677657600&x-signature=TEaJpERtECnTeQFmRgo0t1fZm0w%3D,Yes,flahtyman14,0
23,Felurian8675,felurian8675,https://www.tiktok.com/@felurian8675,"shouldn't...not ""dont"" 😂we still try to. don't know why tho cause we end up eating theirs neway😂🥰",19-5-2022,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1677657600&x-signature=TEaJpERtECnTeQFmRgo0t1fZm0w%3D,Yes,flahtyman14,0
24,Felurian8675,felurian8675,https://www.tiktok.com/@felurian8675,"I was(obviously [hopefully] )joking just cause you said ""out in the country ""lol",19-5-2022,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1677657600&x-signature=TEaJpERtECnTeQFmRgo0t1fZm0w%3D,Yes,flahtyman14,0
25,Norman,frodothelast21,https://www.tiktok.com/@frodothelast21,Farmland sound better?😂,19-5-2022,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/246059508381908895159fd00491cbc9~c5_100x100.jpg?x-expires=1677657600&x-signature=fRhnphQEo%2FOyMq4ahAeTo9w7%2BS8%3D,Yes,flahtyman14,0
26,Apple User687273517,weenyhutjuniorz,https://www.tiktok.com/@weenyhutjuniorz,Let me get the invite though,19-5-2022,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7072215895115825195~c5_100x100.jpg?x-expires=1677657600&x-signature=M3AELHGJX%2FKODvHkfQvnKqdPkfA%3D,Yes,flahtyman14,0
27,John Iles203,johniles203,https://www.tiktok.com/@johniles203,I once fixed a 32 Ford tractor for a black coworker once. He had a gorgeous wife and I envied his family and life.,19-5-2022,,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7089612527927033898~c5_100x100.jpg?x-expires=1677657600&x-signature=JWKSMDQejwrnJkCxx56CiAX26X0%3D,Yes,flahtyman14,0
28,VinnyHughstrung,vinnyhughstrung,https://www.tiktok.com/@vinnyhughstrung,Ugh…I feel a sense of relief for hearing someone say this.,19-5-2022,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1677657600&x-signature=TEaJpERtECnTeQFmRgo0t1fZm0w%3D,Yes,flahtyman14,0
29,Mel,smellymelly94,https://www.tiktok.com/@smellymelly94,Me too. I’m half Mexican but my boys look like Vikings. Made sense as I’d been told I’m also half Swedish. DNA tests says none. 😳,19-5-2022,,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/00be2a791d59a0fae896e678655e8a09~c5_100x100.jpg?x-expires=1677657600&x-signature=ZfKKc9Ob28ocwIUvOvq6j0gIYWs%3D,Yes,flahtyman14,0
30,Coolest dad ever,coolestdad_51,https://www.tiktok.com/@coolestdad_51,This is the vibe we all want and need 🕺🕺💯💯,19-5-2022,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1632156365477893~c5_100x100.jpg?x-expires=1677657600&x-signature=PUPC38xyfDJG2UwN57ilC4Rq8mw%3D,Yes,flahtyman14,0
31,Denise Bond,lovinglifewithdenise,https://www.tiktok.com/@lovinglifewithdenise,I'll bring potato salad! lol,19-5-2022,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/25c41d878a25c070247808354fa1e59c~c5_100x100.jpg?x-expires=1677657600&x-signature=FTz%2BSWt1MXTR6zNHIG%2BHfzu0AoQ%3D,Yes,flahtyman14,0
32,Delayne Long,delaynelong,https://www.tiktok.com/@delaynelong,Hell ya sign me up,19-5-2022,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/7039429515872829445~c5_100x100.jpg?x-expires=1677657600&x-signature=1tte3lv6kLG6thM8EiGU1AaMSPk%3D,Yes,flahtyman14,0
33,Michael D Kirkpatric,cranky_papa,https://www.tiktok.com/@cranky_papa,Right! I will bring the brisket!,19-5-2022,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1689089053142022~c5_100x100.jpg?x-expires=1677657600&x-signature=5EMvBZmC5eTfIJ%2Ft9h%2FIyGWjC7k%3D,Yes,flahtyman14,0
34,Chris,cbkitt92,https://www.tiktok.com/@cbkitt92,I'm down. I'll bring the trout,19-5-2022,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b328d2ded42c2157ec2c675d40168810~c5_100x100.jpg?x-expires=1677657600&x-signature=EXhTKB3Gzl7NBPdnTF0AGN6zXgM%3D,Yes,flahtyman14,0
35,Sheri Blackley Frost,msfrost1,https://www.tiktok.com/@msfrost1,🥰,19-5-2022,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1683571675723782~c5_100x100.jpg?x-expires=1677657600&x-signature=EF1t4ST6FaoYiJALlzi5pUiqq4w%3D,Yes,flahtyman14,0
36,Jerry Garcia,sleepygtr,https://www.tiktok.com/@sleepygtr,"Over 300,000 died on the field of battle.",19-5-2022,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/be90643e193128c2a2e4cce12e3230f7~c5_100x100.jpg?x-expires=1677657600&x-signature=W7PIANOLaih4PP89UE3skEdXHfY%3D,Yes,flahtyman14,0
37,Kingdom _ collective_Longview,kingdomcollectivelv,https://www.tiktok.com/@kingdomcollectivelv,Yes!,19-5-2022,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cb1e4635bf2517041a51eb61c1d1400c~c5_100x100.jpg?x-expires=1677657600&x-signature=WojQpRLhwtVe3teuwm6OgqJweM4%3D,Yes,flahtyman14,0
38,DocBun,docbun,https://www.tiktok.com/@docbun,BBQ? I’m in 🤚,20-5-2022,,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1662335153434630~c5_100x100.jpg?x-expires=1677657600&x-signature=mWv5kOo%2FDFiP6p213Or7w%2B9ZR9Y%3D,Yes,flahtyman14,0
39,Garry Ventura,garryventura,https://www.tiktok.com/@garryventura,I’ll bring some steaks!!,20-5-2022,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/db3fa953acdd81aca7be51c8903bab0e~c5_100x100.jpg?x-expires=1677657600&x-signature=iXMulxjkaIW5oHokJ%2FY3LCi7D9U%3D,Yes,flahtyman14,0
40,Jared Helminen,jjhelmin,https://www.tiktok.com/@jjhelmin,Let's do it!,20-5-2022,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e9ae43b08af9636201fb6d7a7822e8bf~c5_100x100.jpg?x-expires=1677657600&x-signature=OlINDD2bwN87NgDMEY9e7%2F7%2BJGc%3D,Yes,flahtyman14,0
41,I will NOT conform...,i_will_not_conform,https://www.tiktok.com/@i_will_not_conform,what do you need me to bring.?.,20-5-2022,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/af67d23ec9d357b1fe1d0e4e4b45c53d~c5_100x100.jpg?x-expires=1677657600&x-signature=9JQGE2UtZXtMmaQH8X1nZ83M3p4%3D,Yes,flahtyman14,0
42,Whalington,whalingt0n,https://www.tiktok.com/@whalingt0n,heeeelllll yeah,20-5-2022,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7e2154527e18117e10593b59815a5681~c5_100x100.jpg?x-expires=1677657600&x-signature=4TdBx5KxkdwweFLTnja88M%2FlXDY%3D,Yes,flahtyman14,0
43,Write_on123,write_on123,https://www.tiktok.com/@write_on123,We have a pool! Come on over!,20-5-2022,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/40118efc887a0c3caa3266ee2b0d5250~c5_100x100.jpg?x-expires=1677657600&x-signature=3QiKVZJCLqYtZxL4n4byNY6Bd4M%3D,Yes,flahtyman14,0
44,About117Germans Gaming,about117germans_gaming,https://www.tiktok.com/@about117germans_gaming,have a family owned bbq place catering my wedding this fall. beyond excited to have them cooking there for us. amazing food!,20-5-2022,,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/30a8c0110111ecd29e7675b121329683~c5_100x100.jpg?x-expires=1677657600&x-signature=UnTnpiJT6SmIsGfUbKc%2FIxAHB%2F0%3D,Yes,flahtyman14,0
45,Poppa Bear,beardog6122,https://www.tiktok.com/@beardog6122,That’s thee best idea I’ve heard in a while!!,20-5-2022,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/35d22c758311bbae5400f643aa85cfb1~c5_100x100.jpg?x-expires=1677657600&x-signature=n2GFXkUBUQLSBm9Mdx%2BCqchb3yE%3D,Yes,flahtyman14,0
46,Nessynoo5,nessedup5,https://www.tiktok.com/@nessedup5,You only inviting him because he brings the good stuff! I saw that video and why y’all inviting us to the BBQ 😂 😂😂,20-5-2022,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/533e9f8337046ee7a539a646ffe2ace6~c5_100x100.jpg?x-expires=1677657600&x-signature=MMV7TWror3voXSLiqkMT0H8TBl0%3D,Yes,flahtyman14,0
47,West Benoit,gwestbenoit1971,https://www.tiktok.com/@gwestbenoit1971,Thank you good sir. Thank you for noticing and speaking up,20-5-2022,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/74f0e0be830e6e587e0ed7809ae717e2~c5_100x100.jpg?x-expires=1677657600&x-signature=eG781pGIoS8Fgt2TSJfmQEGcHdo%3D,Yes,flahtyman14,0
48,emilyg1203,emilyg1203,https://www.tiktok.com/@emilyg1203,Yes please!,21-5-2022,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/6986045874997002245~c5_100x100.jpg?x-expires=1677657600&x-signature=GCX%2BMERnuJNc9UED%2Fv%2FTgbLz1yo%3D,Yes,flahtyman14,0
49,Regina Moore567,foosack,https://www.tiktok.com/@foosack,heck yeah!!!,21-5-2022,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7048820594988548143~c5_100x100.jpg?x-expires=1677657600&x-signature=49dNjavqauxIR2U%2BDXNQtWT7qXA%3D,Yes,flahtyman14,0
50,user2716939897088,rwgs88,https://www.tiktok.com/@rwgs88,not the hero we deserve but the hero we need,21-5-2022,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1677657600&x-signature=TEaJpERtECnTeQFmRgo0t1fZm0w%3D,Yes,flahtyman14,0
51,April Mayhew,flatulent_chick,https://www.tiktok.com/@flatulent_chick,I coming just for some food ..I know its about yo be some real good food,21-5-2022,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/43d098ba3b45c8ad57ab594d29e57913~c5_100x100.jpg?x-expires=1677657600&x-signature=jfjQbmewxD7su0sMvlQdqu%2BN9Uo%3D,Yes,flahtyman14,0
52,WSPD329,wspd329,https://www.tiktok.com/@wspd329,you're house or mine? you have an open invitation,21-5-2022,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1677657600&x-signature=TEaJpERtECnTeQFmRgo0t1fZm0w%3D,Yes,flahtyman14,0
53,L O L L I,sitizen121,https://www.tiktok.com/@sitizen121,I'm in,21-5-2022,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/613e297429c5a9d3e0d95a231747ad2d~c5_100x100.jpg?x-expires=1677657600&x-signature=mWYzofuxOjgPvrbkarTEDiSDTW4%3D,Yes,flahtyman14,0
54,Trev,trevor904,https://www.tiktok.com/@trevor904,Only if you bring the seasonings 😂,21-5-2022,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1666326015980550~c5_100x100.jpg?x-expires=1677657600&x-signature=yvWDwq2k8EmyRi5%2BhxiZYxar0sE%3D,Yes,flahtyman14,0
55,Jordan C,greenalphaj,https://www.tiktok.com/@greenalphaj,I’ll bring potato salad!!!!,22-5-2022,,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/22083c0fc550ebb04886ee3d1d44b690~c5_100x100.jpg?x-expires=1677657600&x-signature=IDVPvPBvf%2FpuJYL3UzyruHpeYxI%3D,Yes,flahtyman14,0
56,TTT8675309,runnerxs,https://www.tiktok.com/@runnerxs,"Oh hell yeah I am all for that. Let's see how many different potato salads there are. Mustard, relish, bacon, what else do people put in?",23-5-2022,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bc782024b3b24dd9621c29c00346bdce~c5_100x100.jpg?x-expires=1677657600&x-signature=%2FZ5dP0dvKf6H6uTqoeHHZvE2rG4%3D,Yes,flahtyman14,0
57,Mr. VanderFreak,mr.vanderfreak,https://www.tiktok.com/@mr.vanderfreak,"I'm in Southern Maryland.
Yall say when!!!",24-5-2022,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a77b994252c0297a439d20dfc347e3bf~c5_100x100.jpg?x-expires=1677657600&x-signature=Hn%2FHLXOpFi38pz3DzYJcf18%2BxLI%3D,Yes,flahtyman14,0
58,user5216687941971,itsblueberries,https://www.tiktok.com/@itsblueberries,I've been saying this for years. We could solve a lot of problems if we had more BBQs. Everyone is invited.,1-6-2022,,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1677657600&x-signature=%2Bczz%2FL0BooLnEROzpDEUJmkpuys%3D,Yes,flahtyman14,0
59,Marcy,marcyk1964,https://www.tiktok.com/@marcyk1964,I will 😁,1-6-2022,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/07ce7adde034e7601c3522f6045d1f11~c5_100x100.jpg?x-expires=1677657600&x-signature=FdUol%2BT8YpL5UMpAB72JOmkDyCc%3D,Yes,flahtyman14,0
60,Fluffy,fluffymefirst,https://www.tiktok.com/@fluffymefirst,😂😂😂😂,11-6-2022,,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4cd8b3f48d0d11d08acfaa8fd8ce6c52~c5_100x100.jpg?x-expires=1677657600&x-signature=xM7p%2FHHzIDlIbKPz3lbMYwDyadQ%3D,Yes,flahtyman14,0
61,john,lexicon.social,https://www.tiktok.com/@lexicon.social,"the acknowledgment is enough for me too, seriously thank you.",18-5-2022,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1647518619806725~c5_100x100.jpg?x-expires=1677657600&x-signature=61FAstub7e8wLb%2BRrAhczetTX6w%3D,Yes,flahtyman14,0
62,Ryan Morrow,almost_napoleon,https://www.tiktok.com/@almost_napoleon,Came here to say the same,19-5-2022,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1660143038513158~c5_100x100.jpg?x-expires=1677657600&x-signature=1Ih0wEHhskHBC8pZ07WbsJxATkY%3D,Yes,flahtyman14,0
63,Ryan Olson,ryanolson11977,https://www.tiktok.com/@ryanolson11977,me too,19-5-2022,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1657447271147526~c5_100x100.jpg?x-expires=1677657600&x-signature=NeBNxUQ4ihQeHcOCdOMi%2FRUaXkQ%3D,Yes,flahtyman14,0
64,Remi Nder,reminder6,https://www.tiktok.com/@reminder6,thank you. I got your back if you need it too,19-5-2022,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1650095231502341~c5_100x100.jpg?x-expires=1677657600&x-signature=rFhjTDwbv%2B4gDCmiQd%2B4QQaLatg%3D,Yes,flahtyman14,0
65,mikemccusker592,mikemccusker592,https://www.tiktok.com/@mikemccusker592,Seriously that’s what I was gonna say and just don’t believe it when people tell you we are all racist it’s just not true.,21-5-2022,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8f04f1a6f88b4beac16a7bc3f2390407~c5_100x100.jpg?x-expires=1677657600&x-signature=C%2BHBXlTmU4Vfby7nKlPZn0uK1JE%3D,Yes,flahtyman14,0
66,flahtyman14,flahtyman14,https://www.tiktok.com/@flahtyman14,"I always find it crazy too, as in my life I interact with several different people if all skin colors and have had nothing but great interactions.",21-5-2022,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1986d3e7ea02cee625363b5dd713f451~c5_100x100.jpg?x-expires=1677657600&x-signature=DH11zJh8yK0YWC6R%2BTrjDuibeBo%3D,Yes,flahtyman14,0
67,user6482125621137,hobbestuna,https://www.tiktok.com/@hobbestuna,This. Thank you.,21-5-2022,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/08f248e2a948ba053c5196f6789413e5~c5_100x100.jpg?x-expires=1677657600&x-signature=u0CugO0lIjRXO%2B7%2FxN1Cj3KxcV0%3D,Yes,flahtyman14,0
68,user6482125621137,hobbestuna,https://www.tiktok.com/@hobbestuna,Though ya’ll have it so much harder than I will ever be able to even understand,21-5-2022,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/08f248e2a948ba053c5196f6789413e5~c5_100x100.jpg?x-expires=1677657600&x-signature=u0CugO0lIjRXO%2B7%2FxN1Cj3KxcV0%3D,Yes,flahtyman14,0
69,Rhys Calbreath,physmalbreath,https://www.tiktok.com/@physmalbreath,"same page as you man, thank you so much",20-5-2022,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1677657600&x-signature=TEaJpERtECnTeQFmRgo0t1fZm0w%3D,Yes,flahtyman14,0
70,tip drill,philipyacucci,https://www.tiktok.com/@philipyacucci,this right here 👏 🙌 👌,18-5-2022,,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4678e1f992d4c2f5c6779dde76fefe77~c5_100x100.jpg?x-expires=1677657600&x-signature=3VwJhkR32QKv7gEXl03EflBHRcA%3D,Yes,flahtyman14,0
71,Kai,kai_shows_love,https://www.tiktok.com/@kai_shows_love,agreed,22-5-2022,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/078ab390dfe14a8e094f9a517922071b~c5_100x100.jpg?x-expires=1677657600&x-signature=kB05HGgXMx0%2FFC4xMHXr57H67xs%3D,Yes,flahtyman14,0
72,evanfuller575,evanfuller575,https://www.tiktok.com/@evanfuller575,I was about to say the same thing. Lol.,21-5-2022,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1697396487249926~c5_100x100.jpg?x-expires=1677657600&x-signature=NMovehGMmCriSkQS3jW9jlITWU8%3D,Yes,flahtyman14,0
73,Helen Hywater,ruffruffruffruff2,https://www.tiktok.com/@ruffruffruffruff2,"Yeah I’m good, thanks though. I didn’t even know I was being put down 😂😂😂",20-5-2022,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/611d5b4104a60dec9b46a36d9131f044~c5_100x100.jpg?x-expires=1677657600&x-signature=l1opTsaAkjhRuLtAGccQlIxKUFQ%3D,Yes,flahtyman14,0
74,ninsanity,ninsanity,https://www.tiktok.com/@ninsanity,😂😅🤣 love it!,20-5-2022,,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1677657600&x-signature=%2Bczz%2FL0BooLnEROzpDEUJmkpuys%3D,Yes,flahtyman14,0
75,Andrew Sneddon,andrewsneddon83,https://www.tiktok.com/@andrewsneddon83,For real.,20-5-2022,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/578a16b4ad7223cefeb77739f1aa43f5~c5_100x100.jpg?x-expires=1677657600&x-signature=q%2BxoAsOqqPRbt5YU6X6tcTOM0TY%3D,Yes,flahtyman14,0
76,lalamac7,lalamac7,https://www.tiktok.com/@lalamac7,"ooo, I wanna come! I make some good Mac salad and baked beans!",19-5-2022,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/87985810e05e34223f96a4166c7fc145~c5_100x100.jpg?x-expires=1677657600&x-signature=q%2Ftw%2BLk2MhEVRqgzhA3Xl0w6GJk%3D,Yes,flahtyman14,0
77,Steve,awfulguitar,https://www.tiktok.com/@awfulguitar,Hey I’m watching @KUNCHI I’m seasoning everything.,19-5-2022,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1d1a21a59b64381d811680e4cf100c39~c5_100x100.jpg?x-expires=1677657600&x-signature=TB%2BsoLYBGNM6SBiieb21Pf2f6Mw%3D,Yes,flahtyman14,0
