Comment Number (ID),Nickname,User @,User URL,Comment Text,Time,Likes,Profile Picture URL,Is 2nd Level Comment,User Replied To,Number of Replies
537,.,user9879087475,https://www.tiktok.com/@user9879087475,if it doesn't then why does it always have to be 'white man's this. 'white man' that,12-9-2020,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/928709d45de82318278344b4aed0b3ff~c5_100x100.jpg?x-expires=1677060000&x-signature=5L1M3RfsHijyCI4CSsbhuk2JG7k%3D,Yes,Mike Hunt,0
538,Zhongli,thatan1m3kid,https://www.tiktok.com/@thatan1m3kid,Why does it have to be “ you black people”,1-9-2021,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9ca690c612e7e51a63b8d58f5cb862f7~c5_100x100.jpg?x-expires=1677060000&x-signature=A6I4YOO6%2BW0mtwbU3qok%2F5CpOEU%3D,Yes,Mike Hunt,0
539,Mike Hunt,micheal.huntington,https://www.tiktok.com/@micheal.huntington,"There’s videos of people beating up whites for there color, people saying shoot the whites or beat the whites. Signs that say beat the whites etc",31-7-2020,4,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0cd37f8d07d8299f4d39db6a22006d0a~c5_100x100.jpg?x-expires=1677060000&x-signature=69%2B4jGSMwcKc8aaIa1QQpDM00v8%3D,Yes,Mike Hunt,0
540,Tik Toker,iliketeensripe,https://www.tiktok.com/@iliketeensripe,Theres no laws in place today that affect right to work or court just conspiracy theories by criminals who try any excuse,31-7-2020,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1677060000&x-signature=gKhsBwjIoQolPz80ows5C7Jmc9E%3D,Yes,Mike Hunt,0
541,Tik Toker,iliketeensripe,https://www.tiktok.com/@iliketeensripe,There’s no actual law against black people therefore it’s not systematic you spas,31-7-2020,1,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1677060000&x-signature=gKhsBwjIoQolPz80ows5C7Jmc9E%3D,Yes,Mike Hunt,0
542,Tik Toker,iliketeensripe,https://www.tiktok.com/@iliketeensripe,Bc they commit more crime they commit 57% at 13 percent of us population,31-7-2020,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1677060000&x-signature=gKhsBwjIoQolPz80ows5C7Jmc9E%3D,Yes,Mike Hunt,0
543,Tik Toker,iliketeensripe,https://www.tiktok.com/@iliketeensripe,Im talking abt violent crimes they take up 57% of violent crimes not “petty” crimes,31-7-2020,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1677060000&x-signature=gKhsBwjIoQolPz80ows5C7Jmc9E%3D,Yes,Mike Hunt,0
544,Chereechereeurblackleatherlady,manchan1,https://www.tiktok.com/@manchan1,"BLM is used to fight the inequality and the way black people, in this specific case, are treated by MOST (not all) white ppl. It’s not that difficult.",3-8-2020,19,https://p77-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/dd1299480367457d7776196745874235.jpg?x-expires=1677060000&x-signature=8hO6ilx5jwgBV07tT9C5sDU%2FfIY%3D,No,---,7
545,pradi,.eduardopradi,https://www.tiktok.com/@.eduardopradi,"No it’s not. It’s to show that police is a thereat to the society, as most of them are Democrats and they want to defund the police.",6-9-2020,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/61cc51922e0c4754acd8e88a634fab63~c5_100x100.jpg?x-expires=1677060000&x-signature=jnfL15kCpKghvV6tVPBIrciftnk%3D,Yes,Chereechereeurblackleatherlady,0
546,pradi,.eduardopradi,https://www.tiktok.com/@.eduardopradi,"I mean, THEY think it is a threat to the Society. I see the police as a way to make the society safer",6-9-2020,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/61cc51922e0c4754acd8e88a634fab63~c5_100x100.jpg?x-expires=1677060000&x-signature=jnfL15kCpKghvV6tVPBIrciftnk%3D,Yes,Chereechereeurblackleatherlady,0
547,Chereechereeurblackleatherlady,manchan1,https://www.tiktok.com/@manchan1,I literally copied and pasted from Wikipedia.,6-9-2020,0,https://p77-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/dd1299480367457d7776196745874235.jpg?x-expires=1677060000&x-signature=8hO6ilx5jwgBV07tT9C5sDU%2FfIY%3D,Yes,Chereechereeurblackleatherlady,0
548,Chereechereeurblackleatherlady,manchan1,https://www.tiktok.com/@manchan1,However I really don’t think they don’t care about other killings.,6-9-2020,0,https://p77-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/dd1299480367457d7776196745874235.jpg?x-expires=1677060000&x-signature=8hO6ilx5jwgBV07tT9C5sDU%2FfIY%3D,Yes,Chereechereeurblackleatherlady,0
549,pradi,.eduardopradi,https://www.tiktok.com/@.eduardopradi,"An innocent black man was recently killed by a white person, and BLM does not care about that. They only care when POLICE kills them",6-9-2020,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/61cc51922e0c4754acd8e88a634fab63~c5_100x100.jpg?x-expires=1677060000&x-signature=jnfL15kCpKghvV6tVPBIrciftnk%3D,Yes,Chereechereeurblackleatherlady,0
550,Chereechereeurblackleatherlady,manchan1,https://www.tiktok.com/@manchan1,Black Lives Matter (BLM) is a decentralized political and social movement advocating for non-violent civil disobedience,6-9-2020,0,https://p77-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/dd1299480367457d7776196745874235.jpg?x-expires=1677060000&x-signature=8hO6ilx5jwgBV07tT9C5sDU%2FfIY%3D,Yes,Chereechereeurblackleatherlady,0
551,Chereechereeurblackleatherlady,manchan1,https://www.tiktok.com/@manchan1,in protest against incidents of police brutality and all racially motivated violence against black people.,6-9-2020,0,https://p77-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/dd1299480367457d7776196745874235.jpg?x-expires=1677060000&x-signature=8hO6ilx5jwgBV07tT9C5sDU%2FfIY%3D,Yes,Chereechereeurblackleatherlady,0
552,SIIIIKKKEEE!,blmforpresident2020,https://www.tiktok.com/@blmforpresident2020,"all lives matter does not include black lives, it's just white lives",27-7-2020,18,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/6aec07da7151bff5bd5598030f1d6a39~c5_100x100.jpg?x-expires=1677060000&x-signature=PHKrN4K%2Fbre5rahRMUUAGEo35pQ%3D,No,---,60
