Now,Mon Feb 27 2023 16:28:13 GMT+0000 (Greenwich Mean Time)
Post URL,https://www.tiktok.com/@freeda_en/video/7166668369184214278
Publisher Nickname,Freeda
Publisher @,freeda_en
Publisher URL,https://www.tiktok.com/@freeda_en
Publish Time,16-11-2022
Post Likes,#DonaldTrump
Post Shares,N/A
Description,"Former US President Donald Trump announced that he will run for the presidency of the United States in the 2024 elections #Freeda #DonaldTrump #2024"
Number of 1st level comments,661
Number of 2nd level comments,68
"Total Comments (actual, in this list, rendered in the comment section; needs all comments to be loaded!)",729
Total Comments (which TikTok tells you; it's too high most of the time when dealing with many comments OR way too low because TikTok limits the number of comments to prevent scraping),#2024
Difference,NaN
Comment Number (ID),Nickname,User @,User URL,Comment Text,Time,Likes,Profile Picture URL,Is 2nd Level Comment,User Replied To,Number of Replies
11,"Sekina 🇮🇶","yourlocaliraqia",https://www.tiktok.com/@yourlocaliraqia,"@urfavouritecurrymuncher",11-1-2023,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7d6acaeaf2a409f15d1c28d775c2e98b~c5_100x100.jpg?x-expires=1677600000&x-signature=4rang4AHRxHMfqtq3OR7JZH4bqU%3D",Yes,"dremo",0
12,"kene","kene.rtw",https://www.tiktok.com/@kene.rtw,"💀",4-1-2023,,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a5a4deace6b4347a73275e32efd4eb20~c5_100x100.jpg?x-expires=1677600000&x-signature=U3vKEA3kJO188t1hJYw2T8hjCC8%3D",Yes,"dremo",0
13,"I’m","oh.skunt",https://www.tiktok.com/@oh.skunt,"Ofc it’s ah “she/her/he/him”💀💀💀💀💀",6-1-2023,,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fcfe04a8ecede7f5ea5780102beac356~c5_100x100.jpg?x-expires=1677600000&x-signature=inevX9RR%2BZl16MGd8EVgGrKSlME%3D",Yes,"dremo",0
14,"jordan","mrjayman_",https://www.tiktok.com/@mrjayman_,"LMAO",18-1-2023,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/844454577e8b93801c101ac5420f485c~c5_100x100.jpg?x-expires=1677600000&x-signature=3IcUQwq46aUZepVbLJS4e3XzSRo%3D",Yes,"dremo",0
15,"Ehlena","aidangallaghertho",https://www.tiktok.com/@aidangallaghertho,"lol😂😂",5-1-2023,,"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/8ab8fa67795a4c8d635fe62515079c34.jpg?x-expires=1677600000&x-signature=a96%2Bm%2B0msDyoe%2BnMVy7unZB8Qow%3D",Yes,"dremo",0
16,"vivien <3","vivien.jx",https://www.tiktok.com/@vivien.jx,"@selin",2-2-2023,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ae1752a992a10c33c92edc831e7afed2~c5_100x100.jpg?x-expires=1677600000&x-signature=0px23NTpQ%2Bu3et58uTS0Htt6CTQ%3D",Yes,"dremo",0
17,"Qeelythemenise","qeelybackupa",https://www.tiktok.com/@qeelybackupa,"No it’s not",1-2-2023,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/df279252c12fd986524ba337fdff5db8~c5_100x100.jpg?x-expires=1677600000&x-signature=L%2BulDGumMQxXPf3Q1IZyaEvziPo%3D",Yes,"dremo",0
18,"IoanaIzabella","ioanaizabella",https://www.tiktok.com/@ioanaizabella,"definetly not",21-1-2023,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/66eb171e99982687806c4c881cbdbd0a~c5_100x100.jpg?x-expires=1677600000&x-signature=kmk5HsfpidqbHgZuT2G8%2FFsHjlE%3D",Yes,"dremo",0
19,"Myidolspessiandpenaldo=frauds","pessi_and_penaldo_fp",https://www.tiktok.com/@pessi_and_penaldo_fp,"Andrew tate clear of u",6-1-2023,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/27f04809b1cc0977a58ad888a38dce35~c5_100x100.jpg?x-expires=1677600000&x-signature=yRe%2BpVdcKiQQLE1p8%2F4TNvNw85w%3D",Yes,"dremo",0
20,"💸","a.texasss",https://www.tiktok.com/@a.texasss,"Not true",6-1-2023,,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/389cad5049c74769a045b6db110fee60~c5_100x100.jpg?x-expires=1677600000&x-signature=DshQ7mm%2F7DL%2BCmuVczs47BP4w4w%3D",Yes,"dremo",0
21,"Aedyn 2","not.boltyblueee",https://www.tiktok.com/@not.boltyblueee,"💀",7-2-2023,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/52ceddef6eff5a292f8a67aba165dbc6~c5_100x100.jpg?x-expires=1677600000&x-signature=a9K0MxNmU%2BwKQ5%2BMF36CLwSno%2BY%3D",Yes,"dremo",0
22,"noor","urfavouritecurrymuncher",https://www.tiktok.com/@urfavouritecurrymuncher,"💀💀",11-1-2023,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a0ab08ea72e79f45fe5d64f84195d313~c5_100x100.jpg?x-expires=1677600000&x-signature=eRwRdVS02XwSvg6Al%2BzMqVq8kOU%3D",Yes,"dremo",0
23,"dremo","hanorel",https://www.tiktok.com/@hanorel,"okg take a joke",1-2-2023,,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9aee93438fd796a1163bb17cc34c442c~c5_100x100.jpg?x-expires=1677600000&x-signature=vU4qoUYSkirZnAw5gAmJZYZQAmw%3D",Yes,"dremo",0
24,"💚Vick🏳️‍🌈","iamharrysgoatsusie",https://www.tiktok.com/@iamharrysgoatsusie,"Just now realised how much Trump look like Owen Wilson",17-11-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4ceb9a186e96e59644962975dad77143~c5_100x100.jpg?x-expires=1677600000&x-signature=v22hdI5BAciYJoBPLRTmM24K9JU%3D",No,---,121
25,"Kaydn:)","kaydnsdrafts",https://www.tiktok.com/@kaydnsdrafts,"Wait I actually see it😭",17-11-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2815ab58890d57df103da7c70840d3ff~c5_100x100.jpg?x-expires=1677600000&x-signature=gheznD3UTx4l7%2Bn5L%2BAiJTuucyo%3D",Yes,"💚Vick🏳️‍🌈",0
26,"Lexus_defender of terra","lexor_16",https://www.tiktok.com/@lexor_16,"and now i cant unsee",25-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2c4f6a3a481cb975c75a70d00f48a795~c5_100x100.jpg?x-expires=1677600000&x-signature=xn4%2FwC5xN0PUkGkk0WmxUCJmOuw%3D",Yes,"💚Vick🏳️‍🌈",0
27,"Gazz Roberts","gazzareth95",https://www.tiktok.com/@gazzareth95,"Wow...",17-11-2022,,"https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1626763670502405~c5_100x100.jpg?x-expires=1677600000&x-signature=MARZaG8Jh%2BCcklV2VpTsVq0MV3U%3D",Yes,"💚Vick🏳️‍🌈",0
28,"mîłø","milogr.ay",https://www.tiktok.com/@milogr.ay,"i was just bout to comment this cause of the second clip 😭",18-11-2022,,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/33f535c680d4c149ff2c7a058e31be5e~c5_100x100.jpg?x-expires=1677600000&x-signature=JAAnMYvVKNu%2F0DyqoHabwZf6vZU%3D",Yes,"💚Vick🏳️‍🌈",0
29,"🎸🎧💋","agapi.luvs.x",https://www.tiktok.com/@agapi.luvs.x,"samee",24-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7fa930091cd4f3029a033405d49e1011~c5_100x100.jpg?x-expires=1677600000&x-signature=yml6apKgtMUCSNl5qaIwt3TWwhU%3D",Yes,"💚Vick🏳️‍🌈",0
30,"alfie","welovefeet69",https://www.tiktok.com/@welovefeet69,"@lex @Alice_sjs",18-11-2022,,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9eb2a8e3e89839502ca4684aacb0bbfd~c5_100x100.jpg?x-expires=1677600000&x-signature=i%2Bvj0kU0plT3Utd8HJIY7GSeNYw%3D",Yes,"💚Vick🏳️‍🌈",0
31,"evey 😵‍💫😵‍💫","hearts4chriscornell",https://www.tiktok.com/@hearts4chriscornell,"@ilovejoekeery actually sobbing rn at this comment",18-11-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8a7e07b5d4a9ea5a3db11451a42ab3ab~c5_100x100.jpg?x-expires=1677600000&x-signature=rl6doryexO2e%2FJj%2B1KbMOTPaBuc%3D",Yes,"💚Vick🏳️‍🌈",0
32,"ilovejoekeery","ilov3joekeery",https://www.tiktok.com/@ilov3joekeery,"AHAHAHAHAHAH",18-11-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/76e6138c611b734aa14190b2dcddc8f0~c5_100x100.jpg?x-expires=1677600000&x-signature=q4rHS67dgcjF%2Fwfhu1uBceZp6Ww%3D",Yes,"💚Vick🏳️‍🌈",0
33,"Jaz","jasmine.m19",https://www.tiktok.com/@jasmine.m19,"@Alana 🫶🏻",7-2-2023,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/476e901c20c799430feae6d27f513af5~c5_100x100.jpg?x-expires=1677600000&x-signature=kq5d5UjI%2FNKTUBbs%2FEycuc8NMR4%3D",Yes,"💚Vick🏳️‍🌈",0
34,"aubrie 🔆","aubs.h",https://www.tiktok.com/@aubs.h,"@Alex @hayley bowen 🤍🤎",10-1-2023,,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6b0a38e6994f5b3481607ddd1af8dc8f~c5_100x100.jpg?x-expires=1677600000&x-signature=V6wnEMj%2F2MPf%2BX4JdaquNk4CZYY%3D",Yes,"💚Vick🏳️‍🌈",0
35,"corq","cora_better_than_you",https://www.tiktok.com/@cora_better_than_you,"YES I WAS JUST THINKING THAT",1-1-2023,,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/16dc54beb6b854f8dde252635dbb1802~c5_100x100.jpg?x-expires=1677600000&x-signature=8ijom6u1Al9q18LVpDRQz7Inxz8%3D",Yes,"💚Vick🏳️‍🌈",0
36,"Maddie","brycesgoth06",https://www.tiktok.com/@brycesgoth06,"@ems kenobi/laufeyson <3",22-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ee39cc7a668dfb017ac61ccb86c3f878~c5_100x100.jpg?x-expires=1677600000&x-signature=VQXLac6XXqzB8Bd5guu8T7N%2BmN0%3D",Yes,"💚Vick🏳️‍🌈",0
37,"Liv","olivialapoint777",https://www.tiktok.com/@olivialapoint777,"@hailie_porter18",16-12-2022,,"https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/91c0f5f62c3cbfc11da27a81c07ed4a2~c5_100x100.jpg?x-expires=1677600000&x-signature=S2VddGrWJWDMUguNGV0A6%2BDzguU%3D",Yes,"💚Vick🏳️‍🌈",0
38,"elena","ellamaaa",https://www.tiktok.com/@ellamaaa,"@luc y NO WONDER",20-11-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d4d4fb538666e8961bb860ada9099917~c5_100x100.jpg?x-expires=1677600000&x-signature=kaMyoT0tS5b5jabcu6E8LzjN46Q%3D",Yes,"💚Vick🏳️‍🌈",0
39,"luc y","catdad4729",https://www.tiktok.com/@catdad4729,"EVERYTHING MAKES SENSE",20-11-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0831d8beb679880dcca2e6aefda870d9~c5_100x100.jpg?x-expires=1677600000&x-signature=Rj%2BKVFKNvz3FU5qy2i%2BHY7990LA%3D",Yes,"💚Vick🏳️‍🌈",0
40,"boronsmusic","boronsmusic",https://www.tiktok.com/@boronsmusic,"@Marta Owen Wilson XDDDDDDD",17-11-2022,,"https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/83dcba5a0d7f06f35526cc8c25c786fc~c5_100x100.jpg?x-expires=1677600000&x-signature=icC5CPooNYxvvsVd%2FipKzydRZr8%3D",Yes,"💚Vick🏳️‍🌈",0
41,"heidihotvedt","heidihotvedt",https://www.tiktok.com/@heidihotvedt,"owen wilson🥺",17-11-2022,,"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/7007076903618084869~c5_100x100.jpg?x-expires=1677600000&x-signature=gX1ZAcKFHpCLRr0gG3uVAANIXHE%3D",Yes,"💚Vick🏳️‍🌈",0
42,"Ax","axellevanh",https://www.tiktok.com/@axellevanh,"@carlotta",2-2-2023,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/060f8212a03d96818b57df51f678c366~c5_100x100.jpg?x-expires=1677600000&x-signature=cStEaqs6399CjQAJeTyWx1u59Yc%3D",Yes,"💚Vick🏳️‍🌈",0
43,"joelle","jo_3113",https://www.tiktok.com/@jo_3113,"@corinnekell",15-1-2023,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1033abec62d6b3f69e127cd517bc149d~c5_100x100.jpg?x-expires=1677600000&x-signature=HCkyMYvRpKEA6Awtu51KYD5u8Vg%3D",Yes,"💚Vick🏳️‍🌈",0
44,"Corinne","corinnekell",https://www.tiktok.com/@corinnekell,"he does",16-1-2023,,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/acf06aa7c8c3eb7ae77105c84bf886f8~c5_100x100.jpg?x-expires=1677600000&x-signature=OcokBGXklr8%2FwE0pUbZbKqErq%2FU%3D",Yes,"💚Vick🏳️‍🌈",0
45,"nygelstevens","nygelstevens",https://www.tiktok.com/@nygelstevens,"Your not wrong",15-1-2023,,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/89f316678b76f30462390a7e592e79e0~c5_100x100.jpg?x-expires=1677600000&x-signature=I2BbAc8UZBeszkQCgVBZNHqvM6A%3D",Yes,"💚Vick🏳️‍🌈",0
46,"v money","bigballermoneystepper",https://www.tiktok.com/@bigballermoneystepper,"@kx_peyton",12-1-2023,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/acbaf972385ad191b0e3c2a2a9f72491~c5_100x100.jpg?x-expires=1677600000&x-signature=tI38gDR0A8lEjvOYIwv4JplyHBg%3D",Yes,"💚Vick🏳️‍🌈",0
47,"juli","x0xo.juli",https://www.tiktok.com/@x0xo.juli,"owen wilson looks like him",9-1-2023,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5d529f0d64506dfd3a48d515747f7ce1~c5_100x100.jpg?x-expires=1677600000&x-signature=2mBvJfVKDmLgmwY2%2FGDb%2BBBjl2I%3D",Yes,"💚Vick🏳️‍🌈",0
48,"Weakest De Gea Enjoyer","madelinemccannister",https://www.tiktok.com/@madelinemccannister,"wow 😮",8-1-2023,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/71ac58c6bcf2ca2b5f928f6573cc47ff~c5_100x100.jpg?x-expires=1677600000&x-signature=fV4OyQWI%2BaxnNE6WlfRSSC9GPY4%3D",Yes,"💚Vick🏳️‍🌈",0
49,"💸","a.texasss",https://www.tiktok.com/@a.texasss,"Just realized how much you look like yzmar",6-1-2023,,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/389cad5049c74769a045b6db110fee60~c5_100x100.jpg?x-expires=1677600000&x-signature=DshQ7mm%2F7DL%2BCmuVczs47BP4w4w%3D",Yes,"💚Vick🏳️‍🌈",0
50,"ellie","elliehayyy",https://www.tiktok.com/@elliehayyy,"@charlott3grace",3-1-2023,,"https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/509d59d4ed025e29451157436120e60d~c5_100x100.jpg?x-expires=1677600000&x-signature=4%2FtjOcoGxZf%2BGqkbPq719khzQ5E%3D",Yes,"💚Vick🏳️‍🌈",0
51,"chrissy ‼️","23industry",https://www.tiktok.com/@23industry,"EXACTLY WHAT I WAS THINKING",2-1-2023,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/86a87daaa8fb2b7e8fc5a1928313195e~c5_100x100.jpg?x-expires=1677600000&x-signature=DZl3AhctqheM4WKZnkrpNobl43s%3D",Yes,"💚Vick🏳️‍🌈",0
52,"Official_Fridge","official_fridge",https://www.tiktok.com/@official_fridge,"HELP I JUST REALIZED",2-1-2023,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a754bcb787e029324a17a2c1829fc7b8~c5_100x100.jpg?x-expires=1677600000&x-signature=rXeP6VBpLhiNoEPiK9p%2FuIeu%2Fpw%3D",Yes,"💚Vick🏳️‍🌈",0
53,"Liver Alone 👻","your.aunt.geltrude",https://www.tiktok.com/@your.aunt.geltrude,"I was like: ""Wait...He reminds me of someone"" and then I remembered 😭😭😭",2-1-2023,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/af0301d6131c4453e48584916cecd921~c5_100x100.jpg?x-expires=1677600000&x-signature=ejQrxKdsbBwFXQgw2YttGOiCe0Y%3D",Yes,"💚Vick🏳️‍🌈",0
54,"Bug","_.burnt_lasagna._",https://www.tiktok.com/@_.burnt_lasagna._,"THATS EXACTLY WHAT I WAS THINKING LOL",1-1-2023,,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/591563cafeae38342ce8ced9cb2a0b93~c5_100x100.jpg?x-expires=1677600000&x-signature=IP6aArMeKQYbh%2B6WvT3nFWPojGs%3D",Yes,"💚Vick🏳️‍🌈",0
55,"ChanceofDice414","chanceofdice414",https://www.tiktok.com/@chanceofdice414,"😂😂😂",1-1-2023,,"https://p77-sign-va-lite.tiktokcdn.com/tos-maliva-avt-0068/eb804d59ab006497ac0dc5215ff95524~c5_100x100.jpg?x-expires=1677600000&x-signature=pn1yrZeEIAGpHYp4bo13xExjGn0%3D",Yes,"💚Vick🏳️‍🌈",0
56,"Aubs","aubriegartin24",https://www.tiktok.com/@aubriegartin24,"@islapearsonn",1-1-2023,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a301de88191e42200e4453af9a8f3e54~c5_100x100.jpg?x-expires=1677600000&x-signature=fQS5PJ1ekOjQIHRl4VStBvSnozM%3D",Yes,"💚Vick🏳️‍🌈",0
57,"camryn🥁🎧","camryn_iguess",https://www.tiktok.com/@camryn_iguess,"woah wait😭",1-1-2023,,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c81c6c0d91540b578a4e8ceceff7dfea~c5_100x100.jpg?x-expires=1677600000&x-signature=PD3gJiyQdu2tSYg0vXUcnrobPSo%3D",Yes,"💚Vick🏳️‍🌈",0
58,"💋","rowan.spamxx",https://www.tiktok.com/@rowan.spamxx,"I was just saying that 🤣🤣",30-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/439b08520d9882190ba3e7fede678bd4~c5_100x100.jpg?x-expires=1677600000&x-signature=2y6rE%2F4lUjUqCdM5KC1SyGtSqAE%3D",Yes,"💚Vick🏳️‍🌈",0
59,"Norah Ekuttan","naroh_ekuttan",https://www.tiktok.com/@naroh_ekuttan,"For real 😂",24-12-2022,,"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/c62bc03e363a3bfa888863ec3311a539.jpg?x-expires=1677600000&x-signature=bMrWGFS5VMip6zCxmv0iWeDefLs%3D",Yes,"💚Vick🏳️‍🌈",0
60,"Mary hannah","maryhannah701536065549",https://www.tiktok.com/@maryhannah701536065549,"hi handsome",24-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fc0ffac69c310f73a7b5d88fcd0904ef~c5_100x100.jpg?x-expires=1677600000&x-signature=A7xqSrtJKaWRRXRN2TdhBj%2BHJDU%3D",Yes,"💚Vick🏳️‍🌈",0
61,"Soph🫶🫶","you.are.prob.goofyasf_",https://www.tiktok.com/@you.are.prob.goofyasf_,"i thought that too but i feel bad for owen",23-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/63bfb0697717456c4b0916565e5558ee~c5_100x100.jpg?x-expires=1677600000&x-signature=jXNYpnkUZ7NTLE8ysh8gfHbhnKA%3D",Yes,"💚Vick🏳️‍🌈",0
62,"Lizzy","ginormouscactusballs",https://www.tiktok.com/@ginormouscactusballs,"owen from total drama😭😭",23-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/31d1763e93d81072805540334ae50da0~c5_100x100.jpg?x-expires=1677600000&x-signature=8ePghww%2FJu9AOUBbughfx%2FUBjGI%3D",Yes,"💚Vick🏳️‍🌈",0
63,"Lacey","xxcucumberxx1",https://www.tiktok.com/@xxcucumberxx1,"I don’t see it",22-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a074837515cfdd02e6746400c1f713c5~c5_100x100.jpg?x-expires=1677600000&x-signature=FLbTKKYl27%2BBy4VHLhaLWk1SpBw%3D",Yes,"💚Vick🏳️‍🌈",0
64,"user5667017067813","wheresniabecarg",https://www.tiktok.com/@wheresniabecarg,"@junnhaou",16-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a83833da93ff76b0059d102118963ee~c5_100x100.jpg?x-expires=1677600000&x-signature=CQc3A85%2Btn49l7EVkA%2FSHDfUN3U%3D",Yes,"💚Vick🏳️‍🌈",0
65,"user163512750643","i.peed.on.ur.nan",https://www.tiktok.com/@i.peed.on.ur.nan,"I see it 😭",16-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/91d3d96c589fcd637728fe0f3003c48c~c5_100x100.jpg?x-expires=1677600000&x-signature=Tz9IshM675EKYZOzIhOA73CtLlQ%3D",Yes,"💚Vick🏳️‍🌈",0
66,"𝐩𝐡𝐨𝐞𝐛𝐞 ☆🎧","_apple.crumble",https://www.tiktok.com/@_apple.crumble,"I WAS JUST THINKING THAT",16-12-2022,,"https://p77-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/b4a07d302956d48d37fe9717699454ff.jpg?x-expires=1677600000&x-signature=dxtLDuyoDr9qein3J7IO0XSWFWs%3D",Yes,"💚Vick🏳️‍🌈",0
67,"hailey🍃","haileysstoner",https://www.tiktok.com/@haileysstoner,"I WAS JUST THINKING THE SAME THINGGGG",16-12-2022,,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1637834c6f4d19bbb7b71d15f2c390f1~c5_100x100.jpg?x-expires=1677600000&x-signature=PVWi2%2FqpLxwjQP6ILzLk72t02QY%3D",Yes,"💚Vick🏳️‍🌈",0
68,"CK_2965","ck_2965",https://www.tiktok.com/@ck_2965,"I can’t unsee this",15-12-2022,,"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1677600000&x-signature=PqICcj6F7g7396Yp%2FrKdr5E7u0M%3D",Yes,"💚Vick🏳️‍🌈",0
69,"Prezident Mickey Flanel","72lajn",https://www.tiktok.com/@72lajn,"that’s what i was thinking 😂",14-12-2022,,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e835e99c644484f1973ae9c473c571a0~c5_100x100.jpg?x-expires=1677600000&x-signature=6oKEByOio7IlNce09d%2BvYXuSXHQ%3D",Yes,"💚Vick🏳️‍🌈",0
