Comment Number (ID),Nickname,User @,User URL,Comment Text,Time,Likes,Profile Picture URL,Is 2nd Level Comment,User Replied To,Number of Replies
11,Lily,lily_ann_23,https://www.tiktok.com/@lily_ann_23,I IMMEDIATELY THOUGHT OF THAT TOO,01/01/2023,1,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b30902af186ceaf683da905b01166d46~c5_100x100.jpg?x-expires=1673694000&x-signature=tOtF%2BK%2BDgbcXsC2X%2BbXBDvPaFT4%3D,Yes,shanimarieib,0
12,justiceiscoming,justice4all2927,https://www.tiktok.com/@justice4all2927,came here to comment this exact thing 😂,30/12/2022,1,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f73011bc85f27b63dabaa1cce81a223e~c5_100x100.jpg?x-expires=1673694000&x-signature=6sMjDD0IBQLWt30DOXHy%2FX9axV0%3D,Yes,shanimarieib,0
13,thesebootsboots,thesebootsboots,https://www.tiktok.com/@thesebootsboots,yaaaaass!!!,05/01/2023,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8069d14334477921d71c3828b7e6b091~c5_100x100.jpg?x-expires=1673694000&x-signature=SEdl6rRNUr%2F88q5mb9cz2M3wWQs%3D,No,---,0
14,Brittany Leigh,bittyleigh467,https://www.tiktok.com/@bittyleigh467,And he did it in the crocs 😍,27/12/2022,5680,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1680986225641477~c5_100x100.jpg?x-expires=1673694000&x-signature=beh5Ez0%2F6Oo48Iwq5UfValJ1ris%3D,No,---,3
15,Elena •sleeping on the highway,just._.me.eg,https://www.tiktok.com/@just._.me.eg,@linxversifft,29/12/2022,1,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a0a8cd6a1cce5804e875bf7dfe786111~c5_100x100.jpg?x-expires=1673694000&x-signature=iE%2FtfRINb08Tx3f%2BhoPrlkMRHHI%3D,Yes,Brittany Leigh,0
16,Shelby,shelbygalan,https://www.tiktok.com/@shelbygalan,@th roodiest toodiest @brassknuckles @winter @Delaney,29/12/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ebc07ce9686b72286153f06ec3109cb6~c5_100x100.jpg?x-expires=1673694000&x-signature=7SXJcNSmT%2Fp9yOaZyeKchhe0DrA%3D,Yes,Brittany Leigh,0
17,Sportymom925,sportymom925,https://www.tiktok.com/@sportymom925,Crocs new slogan for 2023 “fuck around and find out”,03/01/2023,2,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/05c8662615d58582f0f245b7d5356e4e~c5_100x100.jpg?x-expires=1673694000&x-signature=sSwIjzy2o7L0Agl6Na2wR0qzpS0%3D,Yes,Brittany Leigh,0
18,Nat ☻ || Lifestyle ✗ Self Care,itsnataliecass,https://www.tiktok.com/@itsnataliecass,👏🏻👏🏻👏🏻👏🏻,28/12/2022,9,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c4b9ed2dda880746da2b5c43774c7294~c5_100x100.jpg?x-expires=1673694000&x-signature=PGCvGiy35C%2BYH88pEMyt5juQ05k%3D,No,---,0
19,kels,kelslaux,https://www.tiktok.com/@kelslaux,idk why but the car in the back makes this look so much cooler 😂😂,28/12/2022,640,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0725d15ad4b226ea1533f60ce871a791~c5_100x100.jpg?x-expires=1673694000&x-signature=35xIp3rDKqV5xH8b%2FdUCiwUTypc%3D,No,---,3
20,Remi,remi.nisce,https://www.tiktok.com/@remi.nisce,the car was a paid actor,29/12/2022,13,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4cf312541eb11c36daebc8fbba8807d7~c5_100x100.jpg?x-expires=1673694000&x-signature=GLc7VyAGrbhawyp0hYZ5kvyaP9M%3D,Yes,kels,0
21,jamie,jammiesr,https://www.tiktok.com/@jammiesr,it adds to the drama,30/12/2022,10,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/596b77ede3f80e537ffec5c9a6296f28~c5_100x100.jpg?x-expires=1673694000&x-signature=dZbQfP2dJNGE2mJg7nf39m7zPKw%3D,Yes,kels,0
22,stephmiche1001,imthatchicx,https://www.tiktok.com/@imthatchicx,It so does😂,31/12/2022,5,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7a6015a99b74a4383697c10df931ee01~c5_100x100.jpg?x-expires=1673694000&x-signature=BsHFOGcdXEZZehV%2BpwimTlopQx4%3D,Yes,kels,0
23,Mya Papaya,sewerwaterfish,https://www.tiktok.com/@sewerwaterfish,This edit slayed,27/12/2022,1177,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3c61d24a7af748f55b95cf9e3134f3ea~c5_100x100.jpg?x-expires=1673694000&x-signature=3TWfSZpKKcExjQYnwhsyQq7JbCQ%3D,No,---,0
24,Salty Girl,_saltygirl3_,https://www.tiktok.com/@_saltygirl3_,Yes! I love this!!!,28/12/2022,269,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cf4c3ae3d3b167608dd59d452b07b9a1~c5_100x100.jpg?x-expires=1673694000&x-signature=bOZ38glaT793elEcbLfkYF4zzsg%3D,No,---,0
25,Stina,stina624,https://www.tiktok.com/@stina624,the croc thirst trap.,02/01/2023,60,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0b6a1cc908d328d0315910e6e72c0daf~c5_100x100.jpg?x-expires=1673694000&x-signature=zY3vfE2NNn41dH%2BciUVcEhdrTfk%3D,No,---,0
26,Kayla,lifewithkay88,https://www.tiktok.com/@lifewithkay88,Yes love this,28/12/2022,176,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d2263806c8d4a819bee8a559078c37de~c5_100x100.jpg?x-expires=1673694000&x-signature=N%2BELgIgpnB2cdEQUAseQcS07J8I%3D,No,---,0
27,the adult toddłer,.findthesilverlining.222,https://www.tiktok.com/@.findthesilverlining.222,i’m so happy this video was the first video when i opened the app,29/12/2022,79,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3cab9dfda76fa78427a9a88969cb929e~c5_100x100.jpg?x-expires=1673694000&x-signature=Hf%2BuiEydnPZX1vqjCGvtUH9oEsk%3D,No,---,2
28,Sara=) ✿,yesnowhatyes,https://www.tiktok.com/@yesnowhatyes,same!!,01/01/2023,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5c3c9937dffcede366e3bde891177a40~c5_100x100.jpg?x-expires=1673694000&x-signature=o4uAwMcSuaZOBd%2ByQHbq95ON5Ck%3D,Yes,the adult toddłer,0
29,Bea,bailbonz,https://www.tiktok.com/@bailbonz,same,01/01/2023,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/f8eb67a34ca589710330aeab67573f09~c5_100x100.jpg?x-expires=1673694000&x-signature=ydvdPDy%2F1qePbTwuuI2%2Bk1CAa74%3D,Yes,the adult toddłer,0
30,Stinky Kitty,stinkyboykitty,https://www.tiktok.com/@stinkyboykitty,YASSSSS HYPE HIM ALL THE WAY UP FOR THIS!!!!! 🔥🔥🔥,30/12/2022,80,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1051dda2485015169483c5b11701fb2b~c5_100x100.jpg?x-expires=1673694000&x-signature=UxnHw%2BvgAW0PP6h5wiS68ICCXR8%3D,No,---,0
31,Nicole,daydaysmama84,https://www.tiktok.com/@daydaysmama84,yessssssssaaaa 🤩,27/12/2022,15,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f85e3b3ef6ec1356c09ca694240c22eb~c5_100x100.jpg?x-expires=1673694000&x-signature=c0%2BjDVPPs%2FMTcvQ6IOmIW596wu0%3D,No,---,2
32,traffe2,user6273748482,https://www.tiktok.com/@user6273748482,38? Cringe,31/12/2022,1,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/6997142398745149445~c5_100x100.jpg?x-expires=1673694000&x-signature=ctBxnjUo8VRDVrN4LLrWzqo%2BgY8%3D,Yes,Nicole,0
33,Nicole,daydaysmama84,https://www.tiktok.com/@daydaysmama84,😂😂😂😂😂😂😂😂,31/12/2022,1,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f85e3b3ef6ec1356c09ca694240c22eb~c5_100x100.jpg?x-expires=1673694000&x-signature=c0%2BjDVPPs%2FMTcvQ6IOmIW596wu0%3D,Yes,Nicole,0
34,Georgia ,georgia,https://www.tiktok.com/@georgia,A keeper ❤️,30/12/2022,112,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7e322ceda074d60e56a6627ee5e497f8.jpg?x-expires=1673694000&x-signature=TeQXjDpJvafVRztGTDFwAj%2BYfgk%3D,No,---,2
35,morgan :) · Creator,mo_elizabeth_,https://www.tiktok.com/@mo_elizabeth_,agreed🥰,01/01/2023,12,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b615b59e1946502737a5637194e127e7~c5_100x100.jpeg?x-expires=1673780400&x-signature=dzDRS%2Fl%2BnP3tq3FXp5AZzLwz%2BoI%3D,Yes,Georgia ,0
36,♡._.El._.♡,ella._.slayz,https://www.tiktok.com/@ella._.slayz,yessss georgia,31/12/2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/ec3b97f5db93e9a8b3c76f1c83d34d5c.jpg?x-expires=1673694000&x-signature=HaW20s%2BPf3ku1sDSM0g10KxTitY%3D,Yes,Georgia ,0
37,morgan :) · Creator,mo_elizabeth_,https://www.tiktok.com/@mo_elizabeth_,he made a tiktok just for you guys @fightstik 😂♥️,29/12/2022,9,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b615b59e1946502737a5637194e127e7~c5_100x100.jpeg?x-expires=1673780400&x-signature=dzDRS%2Fl%2BnP3tq3FXp5AZzLwz%2BoI%3D,No,---,0
38,Lauryn,lauryn_lauryn_,https://www.tiktok.com/@lauryn_lauryn_,"Whilst I do not agree, I do love the edit and the idea of someone taking action about their beliefs.",02/01/2023,41,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0bf6f81dfb735ea2ce668d5fb73ad84a~c5_100x100.jpg?x-expires=1673694000&x-signature=zIejBcCY1UsX0WHqcxXWlX5P3sk%3D,No,---,3
39,Brooklynn Hastey,tastyhastey,https://www.tiktok.com/@tastyhastey,This comment is all that is right in the world 🤍 I love the respect for differing opinions,4d ago ,3,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0acf5e416db323901694941ee949ccac~c5_100x100.jpg?x-expires=1673694000&x-signature=nnHoQS56nul2aF2JwusZ4buOUBs%3D,Yes,Lauryn,0
40,Lauryn,lauryn_lauryn_,https://www.tiktok.com/@lauryn_lauryn_,Thank you 💕❤️,1d ago ,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0bf6f81dfb735ea2ce668d5fb73ad84a~c5_100x100.jpg?x-expires=1673694000&x-signature=zIejBcCY1UsX0WHqcxXWlX5P3sk%3D,Yes,Lauryn,0
41,T.J,terri.ham04,https://www.tiktok.com/@terri.ham04,Same.,04/01/2023,2,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0bd0c0d85e4438a0103f6225c8fb1a9c~c5_100x100.jpg?x-expires=1673694000&x-signature=OYfgAwrnneEgRYHOZ%2B2%2FcposAO0%3D,Yes,Lauryn,0
42,Holly Rae,shedancesthejig,https://www.tiktok.com/@shedancesthejig,Oh this is way too epic 😏,03/01/2023,6,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4abef35b6b2d61277bfb7f2609fc3bb8~c5_100x100.jpg?x-expires=1673694000&x-signature=l78wbBbzxhvwqwTSp0D8%2F0CokPw%3D,No,---,0
43,kati kiser,katikiser,https://www.tiktok.com/@katikiser,And he has leg tats and wears crocs you are blessed,13h ago ,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fdcfeac7ffcba129f839d86b04e4d695~c5_100x100.jpg?x-expires=1673694000&x-signature=inQApS%2FZGNul9gqGyO%2BXcSyJk8A%3D,No,---,0
44,amy32025,amy32025,https://www.tiktok.com/@amy32025,Goosebumps.,1d ago ,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7182235395709468714~c5_100x100.jpg?x-expires=1673694000&x-signature=oBDbml2bhUcSIjcUy%2B8MA2xr4tg%3D,No,---,0
45,user482639825622,nskyline115,https://www.tiktok.com/@nskyline115,perfect 👌,2d ago ,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1658743945260038~c5_100x100.jpg?x-expires=1673694000&x-signature=fPNB5UYnwMDLhFTcrmQL9mhOPYI%3D,No,---,0
46,MS,shesatheist,https://www.tiktok.com/@shesatheist,🥰🥰🥰,2d ago ,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a77330109ba59bf2c5514c5553dba886~c5_100x100.jpg?x-expires=1673694000&x-signature=K6jRgeGgkwsyVKtXHxHZ7z4Q%2Bwk%3D,No,---,0
47,Tyler Humphries,tylerhumphries91,https://www.tiktok.com/@tylerhumphries91,thank u ❤️,2d ago ,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/70e810747659d77634901c5776d978c2~c5_100x100.jpg?x-expires=1673694000&x-signature=0d5EvAnG7FOiravgSMKA8mk2CSQ%3D,No,---,0
48,none,luxta_species,https://www.tiktok.com/@luxta_species,Hahaha niiiiiiice!!!! 😍🙌🏼👏🏼,2d ago ,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/65754b2f6141a5397389b325243377b3~c5_100x100.jpg?x-expires=1673694000&x-signature=9JrKr%2FZD4z7BWfvMW%2FVC29A727M%3D,No,---,0
49,eskx,eskx,https://www.tiktok.com/@eskx,@Bex4Chex the hero we deserve,2d ago ,1,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1bbddcbdf3e7ee8c3494f09edbe1c5da~c5_100x100.jpg?x-expires=1673694000&x-signature=Eq9SA5zpZNNpE%2FF16v2nBDv11tc%3D,No,---,1
50,Bex4Chex,empirebexy,https://www.tiktok.com/@empirebexy,"He is... What is he wearing, though? Hmm? What's that you see?",2d ago ,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1671132193531910~c5_100x100.jpg?x-expires=1673694000&x-signature=rKSmj28yHl%2B4t3COxus4V5BhBy8%3D,Yes,eskx,0
51,totiredforthis,totiredforthis06,https://www.tiktok.com/@totiredforthis06,Lovely video,4d ago ,1,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ca2aaf8d2975cf8e46ddf7869236140e~c5_100x100.jpg?x-expires=1673694000&x-signature=YFOWv0mgeSoqHgUdN7Jsl2w0Ffc%3D,No,---,0
52,Evan Goldstein Wiggi,evangoldsteinwigg,https://www.tiktok.com/@evangoldsteinwigg,🥰🥰🥰🥰,4d ago ,1,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1652774753280005~c5_100x100.jpg?x-expires=1673694000&x-signature=ytnXw9vyAHJxPBt9aH%2F0vP802mI%3D,No,---,0
53,Anais Kelsey-Verdecc,anaiskelseyv_,https://www.tiktok.com/@anaiskelseyv_,the crocs are really making it for me,5d ago ,1,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/7049427402841636870~c5_100x100.jpg?x-expires=1673694000&x-signature=X31t%2FdFDwWW5a5KvPqcjUCT0%2Fso%3D,No,---,0
54,Jiselle,shiny.eevee,https://www.tiktok.com/@shiny.eevee,omg I love this,5d ago ,1,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/631e6a75aeb578774bc15fddb25968b2~c5_100x100.jpg?x-expires=1673694000&x-signature=f80A5MRavGDfOOhmL2lFKLc%2FOZk%3D,No,---,0
55,Recovery Queen,recoveryqueen_,https://www.tiktok.com/@recoveryqueen_,The best one 🔥🤌🏼,5d ago ,1,https://p77-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/f8c28670e3a647b963141ff9dc174687.jpg?x-expires=1673694000&x-signature=9CFN%2FV2rZ6C4wUat%2BvHR418nQ0M%3D,No,---,0
56,Krysten ruthless,krystenruthless,https://www.tiktok.com/@krystenruthless,👏👏👏👏,6d ago ,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/af02d5452f875bf24b2522f062496299~c5_100x100.jpg?x-expires=1673694000&x-signature=86PfM8S5K995L0ohIrvjtvsLeVY%3D,No,---,0
57,Jo,johandsomeface,https://www.tiktok.com/@johandsomeface,Did you order this on Amazon or???,6d ago ,1,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0ff03e7db4e05118eaac64236d791e42~c5_100x100.jpg?x-expires=1673694000&x-signature=bel2LKABRS2VLK9dkdYXuelGnyI%3D,No,---,0
58,Brittany Nicole5656,brittanynicole5652,https://www.tiktok.com/@brittanynicole5652,yasssssss 😁😁😁😁,1w ago ,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7c0651528dd3199ea88e9f22b19f9dd7~c5_100x100.jpg?x-expires=1673694000&x-signature=mtfPj3LgI4mWiSSQ790VTWlhmoA%3D,No,---,0
59,amanda,amandanelll,https://www.tiktok.com/@amandanelll,This is the best one,1w ago ,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/48ae32971d77a7b425e5f1c04bc5fa7e~c5_100x100.jpg?x-expires=1673694000&x-signature=nqAiFCrTylxxXcvuhK6hg%2BnJl2M%3D,No,---,0
60,why life,random_account_idefk,https://www.tiktok.com/@random_account_idefk,"@t0n618._
finally someone did it",05/01/2023,2,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/528ed0723814935a47ef1d3d1c5e4304~c5_100x100.jpg?x-expires=1673694000&x-signature=O6R6lVQhEVhgX%2FzDEl1oPb9N7Pw%3D,No,---,2
61,☆junie☆,t0n618._,https://www.tiktok.com/@t0n618._,i like ur pfp btw,05/01/2023,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9cd8836676d9805dd6fafbf95079a125~c5_100x100.jpg?x-expires=1673694000&x-signature=t62AC9QA5Mcs3a7Jv7cccOohyks%3D,Yes,why life,0
62,☆junie☆,t0n618._,https://www.tiktok.com/@t0n618._,yayy,05/01/2023,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9cd8836676d9805dd6fafbf95079a125~c5_100x100.jpg?x-expires=1673694000&x-signature=t62AC9QA5Mcs3a7Jv7cccOohyks%3D,Yes,why life,0
63,Alice Jade Norris,ajmcculloch1313,https://www.tiktok.com/@ajmcculloch1313,👋👋👋,05/01/2023,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c14649f5429ad9990d1cbd13b4de6580~c5_100x100.jpg?x-expires=1673694000&x-signature=muS%2BURyOZr6vv9kXKX8q2liXiSw%3D,No,---,0
64,Alexis Wright,lexiloo241,https://www.tiktok.com/@lexiloo241,So much respect,05/01/2023,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fa97766f24f9cd6efa475286ba4966c9~c5_100x100.jpg?x-expires=1673694000&x-signature=4RhPzOCOX4pKYwVrhDJqeGnG85k%3D,No,---,0
65,Spooky Mimi,spookymimi.555,https://www.tiktok.com/@spookymimi.555,I love that for you 🥰,05/01/2023,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b92a9a39535985b86a61e2821ef388a2~c5_100x100.jpg?x-expires=1673694000&x-signature=AE%2Fps99uxX2k1xxi6D0vKycH2IQ%3D,No,---,0
66,Samantha Stewart,samthesahm,https://www.tiktok.com/@samthesahm,Purrrrrr,05/01/2023,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/aab7c61e99d6e3fdb57f4b3058ffb7eb~c5_100x100.jpg?x-expires=1673694000&x-signature=CkqMoIjZ%2BdJ0BSN22jMXXp6wEiM%3D,No,---,0
67,McKenzie Walters,chicknugz,https://www.tiktok.com/@chicknugz,Best one I’ve seen w this trend,05/01/2023,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/612f018a227d71a803fb5cc683d86260~c5_100x100.jpg?x-expires=1673694000&x-signature=SbpPk9UJrHNCwZ73MlYgNx08lHw%3D,No,---,0
68,Jessica Corbin,jessickaislostagain,https://www.tiktok.com/@jessickaislostagain,Perfection. ❤️,05/01/2023,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b7f2118d3b5fc98492c14cebfe373479~c5_100x100.jpg?x-expires=1673694000&x-signature=EdQLsjHa3pgiCKN1Uix0kSTecj8%3D,No,---,0
69,A&A,mysticaquariusmoonmama,https://www.tiktok.com/@mysticaquariusmoonmama,"“Tell me he’s the one, w/o telling me he’s the one” 🥰🥰🥰 you got it in the bag sis ❤️🙏",04/01/2023,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7063458313131786286~c5_100x100.jpg?x-expires=1673694000&x-signature=pGUPxl2e4bC0MWCzq20bG%2F8WfCk%3D,No,---,0
70,Jessica Alexandra Smith,jessicaalexandras1,https://www.tiktok.com/@jessicaalexandras1,I love this,04/01/2023,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1616735163238406~c5_100x100.jpg?x-expires=1673694000&x-signature=el1B%2Bl0YpaShQNUJJRsm0baSITA%3D,No,---,0
71,Nikkianne Mastropaol,nikkimashpotatoes,https://www.tiktok.com/@nikkimashpotatoes,🫶🫶🫶,04/01/2023,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bfe03b19a2549b9fa38529c883f08ccc~c5_100x100.jpg?x-expires=1673694000&x-signature=GYqKdiFEUa19evjQusedEASBk7A%3D,No,---,0
72,Panda_430,panda43084,https://www.tiktok.com/@panda43084,Thank you sir 👏👏👏,04/01/2023,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/01f193c423dacd78b23a73df20ad8d15~c5_100x100.jpg?x-expires=1673694000&x-signature=QHANn8bbbB8dRPhdNPBPRp8jDl0%3D,No,---,0
73,Kirstie,k_marie991,https://www.tiktok.com/@k_marie991,🥰🥰🥰 A real one,04/01/2023,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/809fda6ef6588cde75021fe8507079d8~c5_100x100.jpg?x-expires=1673694000&x-signature=pXk%2BSvF2gRhgkg1ko5h5O618AhI%3D,No,---,0
74,ᴍᴀᴅs,eclectic_trash,https://www.tiktok.com/@eclectic_trash,Dayum 😳,04/01/2023,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3b3ed1e2c8e43f4e43b65db0f3595d6e~c5_100x100.jpg?x-expires=1673694000&x-signature=m2m0sL0%2F5E%2BNMZZZlzqHKcVKmqA%3D,No,---,0
75,Pines & Vines,pinesnvines,https://www.tiktok.com/@pinesnvines,Swoon,04/01/2023,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/edb70d425159edca1a5793b8d0f64e02~c5_100x100.jpg?x-expires=1673694000&x-signature=AaqCaXRRqAMxiMFTBE7CZ6%2Bg7nY%3D,No,---,0
76,Holli Bennett916,holli_92_bennett,https://www.tiktok.com/@holli_92_bennett,He’s amazing but I think you’re the real MVP for sharing 😍😍😍,04/01/2023,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e75f25a7948a5c09b5107cf5a5f86e19~c5_100x100.jpg?x-expires=1673694000&x-signature=z0QrBMwTIKHf%2FnkZ8Nh9MZCXpB0%3D,No,---,0
77,Beth,bethyking,https://www.tiktok.com/@bethyking,❤️❤️❤️,04/01/2023,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a4b6a9c8193d539b37cc4ccf17659754~c5_100x100.jpg?x-expires=1673694000&x-signature=o8NrZ3dHVkZ73YczNtxaz8fxBw4%3D,No,---,0
