Now,Fri Jan 13 2023 12:38:13 GMT+0100 (Central European Standard Time)
Post URL,https://www.tiktok.com/@mummy_and_matilda/video/7165459811574844677
Publisher Nickname,Izzy & Matilda
Publisher @,mummy_and_matilda
Publisher URL,https://www.tiktok.com/@mummy_and_matilda
Publish Time,13-11-2022
Post Likes,1.3M
Post Shares,N/A
Description,"Credit to @Mais🌸 💗 #candycrush10 #mumsoftiktok #immeanbecauseigrewupinnewengland #toddlersoftiktok #babiesoftiktok #prochoice #prochoiceisprowomen #prochoiceisprolife #prolifevsprochoice"
Number of 1st level comments,2424
Number of 2nd level comments,124
"Total Comments (actual, in this list, rendered in the comment section; needs all comments to be loaded!)",2548
Total Comments (which TikTok tells you; it's too high most of the time when dealing with many comments OR way too low because TikTok limits the number of comments to prevent scraping),3081
Difference,533
Comment Number (ID),Nickname,User @,User URL,Comment Text,Time,Likes,Profile Picture URL,Is 2nd Level Comment,User Replied To,Number of Replies
31,"Grace 🎭🎶","theatre.stuff.i.guess",https://www.tiktok.com/@theatre.stuff.i.guess,"I used to say that until I realized…",17-11-2022,17,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/df721fc5204d08a00054d67da4803d63~c5_100x100.jpg?x-expires=1673694000&x-signature=zkMBKzzGi2lM9V4%2BurGX%2BNj%2BoSs%3D",Yes,"aether’s wife",0
32,"Grace 🎭🎶","theatre.stuff.i.guess",https://www.tiktok.com/@theatre.stuff.i.guess,"No, I knew. I just didn’t think my wording through",18-11-2022,4,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/df721fc5204d08a00054d67da4803d63~c5_100x100.jpg?x-expires=1673694000&x-signature=zkMBKzzGi2lM9V4%2BurGX%2BNj%2BoSs%3D",Yes,"aether’s wife",0
33,"toby 🦦","tobijs",https://www.tiktok.com/@tobijs,"exactly ! the whole point of pro choice is that you get the choice, and if you choose to never have an abortion unless necessary, that is okay too",15-11-2022,57,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/65e79e66cd6a4f3e9e75d761d4aac3ae~c5_100x100.jpg?x-expires=1673694000&x-signature=vqQ2srdCYYmsPpJx5HY2JCyWJ%2Bo%3D",Yes,"aether’s wife",0
34,"Unclemaryjane","unclemaryjane",https://www.tiktok.com/@unclemaryjane,"I say it to showcase that pro choice means we all should have a choice. And that my choice shouldn’t have any bearing on your choice",21-11-2022,0,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/67c6773d4f9b8fa12e9657f2fa856210~c5_100x100.jpg?x-expires=1673694000&x-signature=aICxCaO0gJxPkL9VK032v7IAgUU%3D",Yes,"aether’s wife",0
35,"👑 🖤 Brittney Nicole 🖤 👑","queenb9416_ttv",https://www.tiktok.com/@queenb9416_ttv,"THIS yes. this is what I say",23-11-2022,0,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ffcb09ffb1ffb1995310f02e78986fd2~c5_100x100.jpg?x-expires=1673694000&x-signature=8h2pYOixA6pQS%2BXFgckN7KH9h8s%3D",Yes,"aether’s wife",0
36,"ROBINHOOD","kirispacemessiah",https://www.tiktok.com/@kirispacemessiah,"then say that. pro-life is the opposite of pro-choice. just say ""i wouldnt have an abortion but im still pro-choice"" cause that is not beibg pro-life",19-11-2022,73,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a80743913f041008f25dea0711abd69e~c5_100x100.jpg?x-expires=1673694000&x-signature=5GedCdKuBLyRUELPBLc7WHqDwog%3D",Yes,"aether’s wife",0
37,"asdfghjklñ","ujabztbofrd",https://www.tiktok.com/@ujabztbofrd,"girl that makes no sense, being pro choice is literally about chosing, you're still pro choice even if you chose to have the baby",20-11-2022,50,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4bc54c666be513ddbe8ac4d3c0510efd~c5_100x100.jpg?x-expires=1673694000&x-signature=j9GEfyjCMs9QThros0fmaBDixWk%3D",Yes,"aether’s wife",0
38,"electrictoothpaste","electrictoothpaste",https://www.tiktok.com/@electrictoothpaste,"so you are pro choice",23-11-2022,10,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/64592805dc3dffc594ca59c8b169d522~c5_100x100.jpg?x-expires=1673694000&x-signature=c9OI3lFShBciTzObXtTF5P5W7fg%3D",Yes,"aether’s wife",0
39,"cat shit","alexiasspamaccbiatch",https://www.tiktok.com/@alexiasspamaccbiatch,"pro life means you don’t think anyone should be able to have an abortion, sometimes excluding certain situations. you just described pro choice!",5-12-2022,1,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/67d984263c5535839931677aae8d22dd~c5_100x100.jpg?x-expires=1673694000&x-signature=d5XCK02MSzpkqdGqC84%2BmczUjOY%3D",Yes,"aether’s wife",0
40,"leoseraf1co","leoseraf1co",https://www.tiktok.com/@leoseraf1co,"that abortion saves women's lives and the rest is none of your business?",18-11-2022,2,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f7aa1f048a5dd3f1a27a09db590a32a7~c5_100x100.jpg?x-expires=1673694000&x-signature=bvDZ9kZQ5wrOhP3jcV%2BmNdUz50M%3D",Yes,"aether’s wife",0
41,"Amethyst (they/them)","mossbelly",https://www.tiktok.com/@mossbelly,"It’s literally pro-choice or no choice",24-11-2022,40,"https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/34a1992a549fe3465f4b31ac6d087728~c5_100x100.jpg?x-expires=1673694000&x-signature=%2B2CsbQJOCfpAjifYtVg92SX9iSk%3D",No,---,0
42,"gab","briegabi",https://www.tiktok.com/@briegabi,"shes so cute 😭",23-11-2022,34,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9a2d5f3138414ee9d64cc9d5dd66420f~c5_100x100.jpg?x-expires=1673694000&x-signature=kQZrc42X%2BAiAapnY8qSGYNjPDqE%3D",No,---,0
43,"Tik Toker","lovelyleoday",https://www.tiktok.com/@lovelyleoday,"pro choice means the WOMEN decides 🥰🥰🥰 she is adorable and I hope and pray that she has a choice too whenever she has a baby 🥰",14-11-2022,530,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/eaa73cdf79235e9adeb35df9cdcbece2~c5_100x100.jpg?x-expires=1673694000&x-signature=yeTPkbEJRHF5GCqM%2BHddAFej%2FvI%3D",No,---,6
44,"JaySun","jaaaasoooon",https://www.tiktok.com/@jaaaasoooon,"i mean it means the person whos pregnant decides yeah, not always a woman in that case though",15-11-2022,10,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1bc6ce787c9628e6c628be81091a3fb0~c5_100x100.jpg?x-expires=1673694000&x-signature=uIub6j6AiM0R2WGmEDy0uOaDYBM%3D",Yes,"Tik Toker",0
45,"Caitlyn 💞","ur.favourite.leprechaun",https://www.tiktok.com/@ur.favourite.leprechaun,"not the time",20-11-2022,3,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3fa59847286aca30c4e7aee37e835e14~c5_100x100.jpg?x-expires=1673694000&x-signature=wAlBKnwm39vPhcoVBpgG0ttuEqc%3D",Yes,"Tik Toker",0
46,"Tik Toker","lovelyleoday",https://www.tiktok.com/@lovelyleoday,"you are very welcome 🥰 🏳️‍🌈",1-1-2023,0,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/eaa73cdf79235e9adeb35df9cdcbece2~c5_100x100.jpg?x-expires=1673694000&x-signature=yeTPkbEJRHF5GCqM%2BHddAFej%2FvI%3D",Yes,"Tik Toker",0
47,"Tik Toker","lovelyleoday",https://www.tiktok.com/@lovelyleoday,"you know what I am very sorry I did misspoke it's not always women we need to include the trans men in this conversation as well they need health care and adequate health Care as well",15-11-2022,22,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/eaa73cdf79235e9adeb35df9cdcbece2~c5_100x100.jpg?x-expires=1673694000&x-signature=yeTPkbEJRHF5GCqM%2BHddAFej%2FvI%3D",Yes,"Tik Toker",0
48,"JaySun","jaaaasoooon",https://www.tiktok.com/@jaaaasoooon,"i think it is considering reproductive rights for trans people are very much being stripped as wel speak",20-11-2022,10,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1bc6ce787c9628e6c628be81091a3fb0~c5_100x100.jpg?x-expires=1673694000&x-signature=uIub6j6AiM0R2WGmEDy0uOaDYBM%3D",Yes,"Tik Toker",0
49,"mont :]","proeddsworldenjoyer",https://www.tiktok.com/@proeddsworldenjoyer,"the way you responded to this and corrected your mistake makes me feels so seen as a trans man, thank you x",7-12-2022,4,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fc4def46376640486dd68b51728e8723~c5_100x100.jpg?x-expires=1673694000&x-signature=0JtC0%2B%2B6xaadSVZsZyWNpFgSBHY%3D",Yes,"Tik Toker",0
50,"Numbra","numbraerys",https://www.tiktok.com/@numbraerys,"some people are pro choice without even realizing because they demonize abortions so much that the name pro choice sounds bad for them",15-11-2022,22,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1c563ebe666f9073e7aeb03efd1c3a67~c5_100x100.jpg?x-expires=1673694000&x-signature=ljsr8y2b3tKW19me9sVmvgcUeJQ%3D",No,---,0
51,"Jessica Annessa","sango45070",https://www.tiktok.com/@sango45070,"say it again",13-11-2022,3607,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a627fdfb3e5d289e96def5c78507572c~c5_100x100.jpg?x-expires=1673694000&x-signature=sginYiShETu9jMq%2FmZR%2BdgOsW6M%3D",No,---,1
52,"sofa","couch._.potato2",https://www.tiktok.com/@couch._.potato2,"for the people in the back",13-11-2022,37,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9dd1b7d919f267187e99f0580599cd1f~c5_100x100.jpg?x-expires=1673694000&x-signature=PPsWvc3cxLOK4O2%2BpBL82FGES34%3D",Yes,"Jessica Annessa",0
53,"Heir of Achilles","c1umsy_c0splays",https://www.tiktok.com/@c1umsy_c0splays,"Ong she is SUCH a gorgeous girl 💕",15-11-2022,21,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7f9e09eec4ded38bb8aa17ce5ac2d718~c5_100x100.jpg?x-expires=1673694000&x-signature=rVBJMC3EBfh6QGrYV9mCXNSe5EY%3D",No,---,0
54,"Savannah","savannah2608",https://www.tiktok.com/@savannah2608,"literally like I got to CHOOSE and no one chose for me",13-11-2022,71,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7ff34e898ef8d345dc262ff15c7c54a4~c5_100x100.jpg?x-expires=1673694000&x-signature=E7mWtOSwCv5qGYsAbYEQEqWTa4I%3D",No,---,0
55,"Whitney Pr❤️ Choice","whitneywithheart",https://www.tiktok.com/@whitneywithheart,"Love it 🥰",22-11-2022,93,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/00578465259040d3cad68f513368f20e~c5_100x100.jpg?x-expires=1673694000&x-signature=3bgg556hTpgVQ%2FqSS%2FL6tjCc8ZY%3D",No,---,0
56,"Amy Timmerman- surf travel","amytimmerman1",https://www.tiktok.com/@amytimmerman1,"QUEEN",24-11-2022,95,"https://p77-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/94a4a635c7d84467f15d099485f9f5bb.jpg?x-expires=1673694000&x-signature=C6kYQxxYAD9pV93oaQ%2B%2F6xRg3ss%3D",No,---,0
57,"flexolo","flex0lo",https://www.tiktok.com/@flex0lo,"""Aren't you glad your mother chose life?"" I'm glad she had the choice",12-12-2022,742,"https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/73902be7eb6de213d753de12c7b15026~c5_100x100.jpg?x-expires=1673694000&x-signature=eBs8%2Bm626qKh11AkRAAGXl%2BOSZw%3D",No,---,1
58,"Kismet","powerinkismet",https://www.tiktok.com/@powerinkismet,"I’m stealing this. I usually say “I don’t remember anything prior to age 3, so I wouldn’t have cared”",1d ago ,3,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/522d44db6b7786eb9501b8a70ce17e94~c5_100x100.jpg?x-expires=1673694000&x-signature=HrEfeVtMnGKwFHVcl%2FPkvDA286g%3D",Yes,"flexolo",0
59,"user797683954975313734","user797683954975313734",https://www.tiktok.com/@user797683954975313734,"SAY IT LOUDER FOR THE ONES IN THE BACK! 👏🏼👏🏼👏🏼",13-11-2022,70,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7106419139828252678~c5_100x100.jpg?x-expires=1673694000&x-signature=FJ9oSkcX53euMW2S9wYsvUxVktk%3D",No,---,0
60,"Dawn Sharpe","dsharpe85",https://www.tiktok.com/@dsharpe85,"yes queen 👑 & may your daughter have the same ability to choose if she ever needs to ❤️🤍",13-11-2022,66,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/60fb87b478143a4a07c50895ee2fe63e~c5_100x100.jpg?x-expires=1673694000&x-signature=5IUcH0whSo31v5M9mw95eJ93kNQ%3D",No,---,1
61,"user9527181259167","bakedbabe229",https://www.tiktok.com/@bakedbabe229,"this part!!!",13-11-2022,2,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0d05aca15bc5df41f3602378aa30e7b9~c5_100x100.jpg?x-expires=1673694000&x-signature=1SZj%2BpOZHHOK%2BzQMZ0n8IV3kWas%3D",Yes,"Dawn Sharpe",0
62,"Roxann Clements","revonclements",https://www.tiktok.com/@revonclements,"Bravo 👏 👏 👏 👏",25-11-2022,118,"https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/76761e578edf9ec858eae19dc9b3c65f~c5_100x100.jpg?x-expires=1673694000&x-signature=ATXtZzCkYXDfTZYQFyFS%2FiFoLhs%3D",No,---,0
63,"♥️","hockey__14",https://www.tiktok.com/@hockey__14,"That’s the point. You CAN CHOSE and your decision in your situation is „the right one“ because you made it and no one else!",13-11-2022,65,"https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/e9b37d1e17f6439e66e7d1dd9951cc09.jpg?x-expires=1673694000&x-signature=ygZWhcob%2BYjzLa0XC6qzxbyrZI8%3D",No,---,0
64,"Natasha Dyke","natashapearl99",https://www.tiktok.com/@natashapearl99,"I have had two kids and one abortion. And I'm so glad I had the choice all 3 times",14-11-2022,17,"https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1670838868822021~c5_100x100.jpg?x-expires=1673694000&x-signature=Qx%2FqE4Gr0iQRoWW8%2FQm%2FXPHVgPw%3D",No,---,0
65,"Jude sylum","jude.a.sylum",https://www.tiktok.com/@jude.a.sylum,"Whenever I say I’m pro choice people have asked if I’m getting a termination 😑 I’m 39 weeks pregnant so no lol",13-11-2022,3874,"https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1644983884175366~c5_100x100.jpg?x-expires=1673694000&x-signature=6Dr3CZnLcsXtx%2F7%2FAvoVUapIZxo%3D",No,---,28
66,"Taylor G","motheroflostthings",https://www.tiktok.com/@motheroflostthings,"I got that at my last job by a customer DURING MY FIRST DAY OF TRAINING. I was 24 weeks pregnant. 🤦‍♀️like, yeah, I'm going to go over half my pregnancy just to terminate it for funsies.",13-11-2022,215,"https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/04e2bcb3bdf0540f7a57774d510e43c2~c5_100x100.jpg?x-expires=1673694000&x-signature=7gLlTyVu2hSl%2FxB6SR49OgZcXXI%3D",Yes,"Jude sylum",0
