Comment Number (ID),Nickname,User @,User URL,Comment Text,Time,Likes,Profile Picture URL,Is 2nd Level Comment,User Replied To,Number of Replies
11,carrotschmarrot,carrotschmarrot,https://www.tiktok.com/@carrotschmarrot,"no, women should have a choice. for ABORTION.",12/12/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0e8b70bce18e3eeadfdc9ab0c8390a58~c5_100x100.jpg?x-expires=1673701200&x-signature=E7h3ukd3t0b3OSEqEXoyLtJiSwU%3D,Yes,Nadine Thornhill,0
12,Nadine Thornhill,nadinathornhill,https://www.tiktok.com/@nadinathornhill,"Right, and punish an innocent baby?",13/12/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1149bf45df193aec985fe932f7501617~c5_100x100.jpg?x-expires=1673701200&x-signature=TkJihHHt1JBUyaXzuJhu%2F%2FyxkHE%3D,Yes,Nadine Thornhill,0
13,✨ Victoria ✨,slowlivingmotherhood,https://www.tiktok.com/@slowlivingmotherhood,"As a child who was abused so badly I had to be removed from the home and eventually put up for adoption, I get this a lot. My life is used as a reason",27/10/2022,330,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c36f9f19d0ad67cf5614f7b7be7fd1b3~c5_100x100.jpg?x-expires=1673701200&x-signature=2aAEV0gSypMIzMFFmiTfcNUnWEw%3D,No,---,13
14,Erin Amy Naramore,erinn430,https://www.tiktok.com/@erinn430,I am so sorry for you past but so grateful for you yo be alive. You are giving a voice to those who experience abuse that you are still worthy of life,01/11/2022,7,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3f02485f02c4c17e327dea5e4486587f~c5_100x100.jpg?x-expires=1673701200&x-signature=RFZm1lEGssOo%2B9m8VXFc%2BTg1Y0Q%3D,Yes,✨ Victoria ✨,0
15,Sfhnjjh,user9950276920474,https://www.tiktok.com/@user9950276920474,You know as well then that pro “lifers” push and push adoption while ignoring the trauma and shutting out those who were adopted,30/10/2022,3,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1673701200&x-signature=L6W2RYWIbuvDFQAE9pHDPWMAfuA%3D,Yes,✨ Victoria ✨,0
16,✨ Victoria ✨,slowlivingmotherhood,https://www.tiktok.com/@slowlivingmotherhood,"by the people who were supposed to care for me, that I would be better off UN-ALIVED instead of having to spend time in my adult life working my way",30/10/2022,9,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c36f9f19d0ad67cf5614f7b7be7fd1b3~c5_100x100.jpg?x-expires=1673701200&x-signature=2aAEV0gSypMIzMFFmiTfcNUnWEw%3D,Yes,✨ Victoria ✨,0
17,alexisyokom,alexisyokom,https://www.tiktok.com/@alexisyokom,Yes it is 🥰,31/10/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/454e0a035e03c039de268ced30b21d7b~c5_100x100.jpg?x-expires=1673701200&x-signature=EV8uNMdCKPYZKrD6p%2Be8xfZNs64%3D,Yes,✨ Victoria ✨,0
18,Erin Amy Naramore,erinn430,https://www.tiktok.com/@erinn430,I have also seen pro-choicer using those who conceive from rape as justification. I saw one girl ask them to stop using her trauma as a reason to kill,01/11/2022,7,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3f02485f02c4c17e327dea5e4486587f~c5_100x100.jpg?x-expires=1673701200&x-signature=RFZm1lEGssOo%2B9m8VXFc%2BTg1Y0Q%3D,Yes,✨ Victoria ✨,0
19,Erin Amy Naramore,erinn430,https://www.tiktok.com/@erinn430,Babies. She loves her child regardless how she was conceived and it is not the child’s fault.,01/11/2022,3,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3f02485f02c4c17e327dea5e4486587f~c5_100x100.jpg?x-expires=1673701200&x-signature=RFZm1lEGssOo%2B9m8VXFc%2BTg1Y0Q%3D,Yes,✨ Victoria ✨,0
20,paigepaige270,paigepaige270,https://www.tiktok.com/@paigepaige270,kill who,09/12/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7174784604216229931~c5_100x100.jpg?x-expires=1673701200&x-signature=Vo7Ela3M2D9Wh9vdwr%2BrV9KTY24%3D,Yes,✨ Victoria ✨,0
21,Erin Amy Naramore,erinn430,https://www.tiktok.com/@erinn430,The baby. My comments didn’t go in order.,09/12/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3f02485f02c4c17e327dea5e4486587f~c5_100x100.jpg?x-expires=1673701200&x-signature=RFZm1lEGssOo%2B9m8VXFc%2BTg1Y0Q%3D,Yes,✨ Victoria ✨,0
22,✨ Victoria ✨,slowlivingmotherhood,https://www.tiktok.com/@slowlivingmotherhood,🙋🏻‍♀️I WAS ADOPTED BUD! Please sit allllllll the way down.,30/10/2022,11,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c36f9f19d0ad67cf5614f7b7be7fd1b3~c5_100x100.jpg?x-expires=1673701200&x-signature=2aAEV0gSypMIzMFFmiTfcNUnWEw%3D,Yes,✨ Victoria ✨,0
23,✨ Victoria ✨,slowlivingmotherhood,https://www.tiktok.com/@slowlivingmotherhood,I’m adopted. I’m pro-life and EVERYONE I personally know who has been in foster care and or was adopted are all pro-life as well. 🥰 Imagine that!,30/10/2022,21,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c36f9f19d0ad67cf5614f7b7be7fd1b3~c5_100x100.jpg?x-expires=1673701200&x-signature=2aAEV0gSypMIzMFFmiTfcNUnWEw%3D,Yes,✨ Victoria ✨,0
24,✨ Victoria ✨,slowlivingmotherhood,https://www.tiktok.com/@slowlivingmotherhood,Your strawman argument is that because I have had to be in therapy dealing with the trauma of the abuse I dealt with and the pain of being neglected,30/10/2022,8,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c36f9f19d0ad67cf5614f7b7be7fd1b3~c5_100x100.jpg?x-expires=1673701200&x-signature=2aAEV0gSypMIzMFFmiTfcNUnWEw%3D,Yes,✨ Victoria ✨,0
25,✨ Victoria ✨,slowlivingmotherhood,https://www.tiktok.com/@slowlivingmotherhood,"through the things I’ve lived through? And mine wasn’t even the worst of it! I was hung out a 2 story building by my hair, but I’ve met people who",30/10/2022,7,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c36f9f19d0ad67cf5614f7b7be7fd1b3~c5_100x100.jpg?x-expires=1673701200&x-signature=2aAEV0gSypMIzMFFmiTfcNUnWEw%3D,Yes,✨ Victoria ✨,0
26,✨ Victoria ✨,slowlivingmotherhood,https://www.tiktok.com/@slowlivingmotherhood,"had much worse, so you’re saying that we deserve no chance at life simply because of the trauma we endured. Gotcha!",30/10/2022,6,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c36f9f19d0ad67cf5614f7b7be7fd1b3~c5_100x100.jpg?x-expires=1673701200&x-signature=2aAEV0gSypMIzMFFmiTfcNUnWEw%3D,Yes,✨ Victoria ✨,0
27,britto,brittosasicko,https://www.tiktok.com/@brittosasicko,Also people need to stop assuming that women who are afraid to have their baby would be unfit mothers.,27/10/2022,887,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/17c159d29950b98fee460bf9e2c95bc1~c5_100x100.jpg?x-expires=1673701200&x-signature=TkMcs2gJ5N%2BBLQgXeaWV6bW96Pw%3D,No,---,17
28,emms,princesslulu93,https://www.tiktok.com/@princesslulu93,A friend of mine was not at all expecting to get pregnant was terrified to have her baby unsure she wanted baby for a while but she loves her daughter,27/10/2022,30,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1665806477028358~c5_100x100.jpg?x-expires=1673701200&x-signature=b3YFHdImAEcZE4lDZqOxBFpjYwk%3D,Yes,britto,0
29,Brianna,breemarie027,https://www.tiktok.com/@breemarie027,Exactly I got pregnant at 18 never held a baby in my life & never wanted to be a mom. Now I’m 100% changed & loving every moment of it!You never know,27/10/2022,13,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/01d3dc85debf3f7daa2ca1c8cf0654da~c5_100x100.jpg?x-expires=1673701200&x-signature=6klOhQBFuuutkpo0FASh0d%2FTngc%3D,Yes,britto,0
30,NS :),wha.ck,https://www.tiktok.com/@wha.ck,"They’re not afraid to have babies, they don’t WANT to have them. And you have zero right to force them too.",28/10/2022,2,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/ec5aac0e6ba187dbaa940ac4b984c472.jpg?x-expires=1673701200&x-signature=W%2BpjOKT5L1GxNM%2BqM5T%2FMf3Abyg%3D,Yes,britto,0
31,Alex/Xen,chrollos_cross_tattoo,https://www.tiktok.com/@chrollos_cross_tattoo,you can make a person give birth but you can’t make them be parents unfortunately,28/10/2022,1,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/be9b88896e2f1fb88310086533a3a886~c5_100x100.jpg?x-expires=1673701200&x-signature=C2nOOLFayqnokSaQHj1PgoC6%2BOE%3D,Yes,britto,0
32,Trinity 🫥,trinity.ann.west,https://www.tiktok.com/@trinity.ann.west,Literally everyone is afraid of giving birth. It’s normal to fear the unknown,01/11/2022,2,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/840765a938d10225f42380f8b706b1b1~c5_100x100.jpg?x-expires=1673697600&x-signature=oU4G1grD7SSV3J8PTHKJ0chvOtQ%3D,Yes,britto,0
33,Sarah Marie Blair,sarahmarieblair,https://www.tiktok.com/@sarahmarieblair,Lmaoooo,16/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4d5dbc01241f4027b50acfcc0ba04f04~c5_100x100.jpg?x-expires=1673701200&x-signature=aRBNivdhO71TtN5Em91neEc9J9E%3D,Yes,britto,0
34,alexisyokom,alexisyokom,https://www.tiktok.com/@alexisyokom,Yes!,31/10/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/454e0a035e03c039de268ced30b21d7b~c5_100x100.jpg?x-expires=1673701200&x-signature=EV8uNMdCKPYZKrD6p%2Be8xfZNs64%3D,Yes,britto,0
35,emms,princesslulu93,https://www.tiktok.com/@princesslulu93,More than anything or anybody in the world. She is a loving dedicated mother who would die or even unalive another to protect her baby no hesitation,27/10/2022,25,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1665806477028358~c5_100x100.jpg?x-expires=1673701200&x-signature=b3YFHdImAEcZE4lDZqOxBFpjYwk%3D,Yes,britto,0
36,britto,brittosasicko,https://www.tiktok.com/@brittosasicko,"Women are incredible. Radical pro choicers vastly underestimate what women are capable of, like “oh you’re afraid, you must’nt be a mom” 😐",27/10/2022,5,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/17c159d29950b98fee460bf9e2c95bc1~c5_100x100.jpg?x-expires=1673701200&x-signature=TkMcs2gJ5N%2BBLQgXeaWV6bW96Pw%3D,Yes,britto,0
37,Sfhnjjh,user9950276920474,https://www.tiktok.com/@user9950276920474,Incorrect. I believe anyone has the capacity to be a wonderful parent. BUT it should not be FORCED on someone,28/10/2022,1,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1673701200&x-signature=L6W2RYWIbuvDFQAE9pHDPWMAfuA%3D,Yes,britto,0
38,britto,brittosasicko,https://www.tiktok.com/@brittosasicko,Nobody is forcing them to be moms either… adoption is an option. I’m thankful I was at birth adoptee. Thankful my bio mom wasn’t PRESSURED to abort.,28/10/2022,5,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/17c159d29950b98fee460bf9e2c95bc1~c5_100x100.jpg?x-expires=1673701200&x-signature=TkMcs2gJ5N%2BBLQgXeaWV6bW96Pw%3D,Yes,britto,0
39,Sfhnjjh,user9950276920474,https://www.tiktok.com/@user9950276920474,But you want to FORCE them to give birth. I was adopted from birth in an open adoption and STILL go trauma. So did my pro choice bio mom. It’s a CHOIC,28/10/2022,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1673701200&x-signature=L6W2RYWIbuvDFQAE9pHDPWMAfuA%3D,Yes,britto,0
40,Sfhnjjh,user9950276920474,https://www.tiktok.com/@user9950276920474,And agreed no one should be pressured or forced into an abortion. Same with birth tho or even adoption.,28/10/2022,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1673701200&x-signature=L6W2RYWIbuvDFQAE9pHDPWMAfuA%3D,Yes,britto,0
41,britto,brittosasicko,https://www.tiktok.com/@brittosasicko,"Pregnancy and Birth is a result of individual choices 99% of the time. Yes, you should be forced to give birth/c section bc a human life was created.",28/10/2022,2,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/17c159d29950b98fee460bf9e2c95bc1~c5_100x100.jpg?x-expires=1673701200&x-signature=TkMcs2gJ5N%2BBLQgXeaWV6bW96Pw%3D,Yes,britto,0
42,britto,brittosasicko,https://www.tiktok.com/@brittosasicko,And… that’s besides the point. My point is… don’t use the rhetoric that women who aren’t prepared to be moms are put their kids in foster care.,28/10/2022,1,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/17c159d29950b98fee460bf9e2c95bc1~c5_100x100.jpg?x-expires=1673701200&x-signature=TkMcs2gJ5N%2BBLQgXeaWV6bW96Pw%3D,Yes,britto,0
43,britto,brittosasicko,https://www.tiktok.com/@brittosasicko,"Your right I can’t force them do, but I can vote to illegalize it for the majority of cases and I will vote for that.",28/10/2022,2,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/17c159d29950b98fee460bf9e2c95bc1~c5_100x100.jpg?x-expires=1673701200&x-signature=TkMcs2gJ5N%2BBLQgXeaWV6bW96Pw%3D,Yes,britto,0
44,britto,brittosasicko,https://www.tiktok.com/@brittosasicko,"Life is valuable, and if you don’t see it that way - then your morals are questionable, not mine 🤷🏽‍♀️",28/10/2022,2,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/17c159d29950b98fee460bf9e2c95bc1~c5_100x100.jpg?x-expires=1673701200&x-signature=TkMcs2gJ5N%2BBLQgXeaWV6bW96Pw%3D,Yes,britto,0
45,Mrstamato,mrstamato,https://www.tiktok.com/@mrstamato,"As a mom, no one is actually prepared to be a parent. We are all just figuring it out as we go!",27/10/2022,1003,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f111e44dc30754244fa71edb70a175be~c5_100x100.jpg?x-expires=1673701200&x-signature=8sfZWvDFXDCXSUYnO%2BgKx%2Bz6kQA%3D,No,---,10
46,Ashley Nunyah,mandbsweetss,https://www.tiktok.com/@mandbsweetss,"Absolutely! Mom of 5 and you’re never totally prepared for a child, doesn’t make them less of a human being or blessing 🥰",29/10/2022,3,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/050ba4e8e7d0a8994cf2bf81d17e7794~c5_100x100.jpg?x-expires=1673701200&x-signature=aMuPMDCHJ%2B%2FROMxZm3Ck%2B8e2NUk%3D,Yes,Mrstamato,0
47,Vicky Wright652,vickywright41,https://www.tiktok.com/@vickywright41,AMEN SISTER!!! Yeah I have 4 kids adopted one of them and I STILL don’t have it all figured out lol,1d ago ,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1687344974639109~c5_100x100.jpg?x-expires=1673701200&x-signature=OnGR0vxRmYvvxYS%2Fsdeon9Qu%2B%2Bo%3D,Yes,Mrstamato,0
48,Leslie Elizabeth Mah,leslieew2248,https://www.tiktok.com/@leslieew2248,This☝️🙌,29/10/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/01de60cc62564c2a08fc11847bd55a44~c5_100x100.jpg?x-expires=1673701200&x-signature=tnAfAD7IHNttYlmATVJe8HBUIS0%3D,Yes,Mrstamato,0
49,Jerica,jericas_mini_jerks,https://www.tiktok.com/@jericas_mini_jerks,amen to that! 👏,29/10/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9c211f340d232fca582b486b8f4cb689~c5_100x100.jpg?x-expires=1673701200&x-signature=DITaksOQ9%2FxTPYCRTo6GVpaKbVc%3D,Yes,Mrstamato,0
50,monicajohnson776,monicajohnson776,https://www.tiktok.com/@monicajohnson776,Exactly planned or not. It’s hard. I’m struggling so much right now but I’m not like man I should have had abortions. 🤦🏼‍♀️,27/10/2022,9,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/64e2e1f609dc6845161a4748fdb3ecf3~c5_100x100.jpg?x-expires=1673701200&x-signature=oyHom9PY47N96rLYAQzjlqnbQB8%3D,Yes,Mrstamato,0
51,NS :),wha.ck,https://www.tiktok.com/@wha.ck,Good for you but not it’s still a woman’s choice!,28/10/2022,1,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/ec5aac0e6ba187dbaa940ac4b984c472.jpg?x-expires=1673701200&x-signature=W%2BpjOKT5L1GxNM%2BqM5T%2FMf3Abyg%3D,Yes,Mrstamato,0
52,vvstopia,vvstopia,https://www.tiktok.com/@vvstopia,"1. no one will ever be fully prepared to have a baby, but there is a difference between wanting the child and being unprepared for the specifics and",20/11/2022,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/12eb2b490dd564dd76b28807f9da01c5~c5_100x100.jpg?x-expires=1673701200&x-signature=uwR7nSl4JSVbXARKPjd8JBJHp8o%3D,Yes,Mrstamato,0
53,✨ Victoria ✨,slowlivingmotherhood,https://www.tiktok.com/@slowlivingmotherhood,Facts!,27/10/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c36f9f19d0ad67cf5614f7b7be7fd1b3~c5_100x100.jpg?x-expires=1673701200&x-signature=2aAEV0gSypMIzMFFmiTfcNUnWEw%3D,Yes,Mrstamato,0
54,vvstopia,vvstopia,https://www.tiktok.com/@vvstopia,2. not wanting the child and being unprepared. some parents are not mentally/financially/physically stable for having a child and when they don’t want,20/11/2022,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/12eb2b490dd564dd76b28807f9da01c5~c5_100x100.jpg?x-expires=1673701200&x-signature=uwR7nSl4JSVbXARKPjd8JBJHp8o%3D,Yes,Mrstamato,0
55,vvstopia,vvstopia,https://www.tiktok.com/@vvstopia,"3. the child and can literally not afford to FEED it, why should the child have to suffer?",20/11/2022,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/12eb2b490dd564dd76b28807f9da01c5~c5_100x100.jpg?x-expires=1673701200&x-signature=uwR7nSl4JSVbXARKPjd8JBJHp8o%3D,Yes,Mrstamato,0
56,spindleofmymind,spindleofmymind,https://www.tiktok.com/@spindleofmymind,"I was severely neglected as a child. AND I'm so, so grateful that I got to be born, grow up, and now give my kids a better childhood than I had.",27/10/2022,2266,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1619436875968518~c5_100x100.jpg?x-expires=1673701200&x-signature=iQF%2B3uygA6mnewGJ%2Fkc1TlVbdAU%3D,No,---,63
57,soph ✞🇭🇷,sof.allnn,https://www.tiktok.com/@sof.allnn,God bless you,28/10/2022,17,https://p77-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/0eae6d97dfa6329856e04d33b57fcf32.jpg?x-expires=1673701200&x-signature=hLMLJD96F8siN8Qcb4veieoY%2FuE%3D,Yes,spindleofmymind,0
58,The Mickster,themickster8,https://www.tiktok.com/@themickster8,"I was severely neglected as well. I made a good life for myself, but I'd still stop my parents marriage (and my birth) if I could go back in time.",11/12/2022,2,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/920096710431fa8005b62b578cbf23dd~c5_100x100.jpg?x-expires=1673701200&x-signature=817O%2B6yudr50sSe9GVGM4Gi9JvY%3D,Yes,spindleofmymind,0
59,TikTok,cash_cash027,https://www.tiktok.com/@cash_cash027,I really wish they would listen.,4d ago ,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0b65091a1b56b4365279ec6f1032da3a~c5_100x100.jpg?x-expires=1673701200&x-signature=Dns5LsGeX%2BgmJZmyK5%2BnmdpMprM%3D,Yes,spindleofmymind,0
60,NS :),wha.ck,https://www.tiktok.com/@wha.ck,Good for you but not it’s still a woman’s choice!,28/10/2022,8,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/ec5aac0e6ba187dbaa940ac4b984c472.jpg?x-expires=1673701200&x-signature=W%2BpjOKT5L1GxNM%2BqM5T%2FMf3Abyg%3D,Yes,spindleofmymind,0
61,H.,number..h,https://www.tiktok.com/@number..h,God bless and heal you in Jesus name ♥️,27/10/2022,14,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fff9b48b26469234ba3ffec267c2c3f6~c5_100x100.jpg?x-expires=1673701200&x-signature=I8snEjReByiEiq%2F0ibzOKNG2N70%3D,Yes,spindleofmymind,0
62,Doooritochip,doooritaa,https://www.tiktok.com/@doooritaa,Good for you. I guess y’all everybody,11/12/2022,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f98c4f16262c8c3fbc787ea15079e553~c5_100x100.jpg?x-expires=1673701200&x-signature=6B428iHLVxkxAwF1OPvBspxUztQ%3D,Yes,spindleofmymind,0
63,Flyfishak28,flyfishak28,https://www.tiktok.com/@flyfishak28,Thank you I’m a foster mom of 3 and I’m so thankful they were born,11/11/2022,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/21e7164d556232c01e896bdfd157d02b~c5_100x100.jpg?x-expires=1673701200&x-signature=BIpstvBxNfZIpZMqWIakipVmmqM%3D,Yes,spindleofmymind,0
64,TikTok,cash_cash027,https://www.tiktok.com/@cash_cash027,I’m sorry you had to deal with that. But why would you stop yourself from ever getting the change to live?,4d ago ,0,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0b65091a1b56b4365279ec6f1032da3a~c5_100x100.jpg?x-expires=1673701200&x-signature=Dns5LsGeX%2BgmJZmyK5%2BnmdpMprM%3D,Yes,spindleofmymind,0
65,The Mickster,themickster8,https://www.tiktok.com/@themickster8,because my parents would have had better lives without me.,4d ago ,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/920096710431fa8005b62b578cbf23dd~c5_100x100.jpg?x-expires=1673701200&x-signature=817O%2B6yudr50sSe9GVGM4Gi9JvY%3D,Yes,spindleofmymind,0
66,The Mickster,themickster8,https://www.tiktok.com/@themickster8,I'm not selfish enough to think my life is worth others suffering. I also don't think everyone should be parents. being a parent is inherently selfish,4d ago ,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/920096710431fa8005b62b578cbf23dd~c5_100x100.jpg?x-expires=1673701200&x-signature=817O%2B6yudr50sSe9GVGM4Gi9JvY%3D,Yes,spindleofmymind,0
67,spindleofmymind,spindleofmymind,https://www.tiktok.com/@spindleofmymind,They're blind 😔,1d ago ,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1619436875968518~c5_100x100.jpg?x-expires=1673701200&x-signature=iQF%2B3uygA6mnewGJ%2Fkc1TlVbdAU%3D,Yes,spindleofmymind,0
68,spindleofmymind,spindleofmymind,https://www.tiktok.com/@spindleofmymind,you're devaluing my experience so that you can assuage your guilt about murdering babies 🙃 not a good look (and a really inconsistent argument),30/10/2022,22,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1619436875968518~c5_100x100.jpg?x-expires=1673701200&x-signature=iQF%2B3uygA6mnewGJ%2Fkc1TlVbdAU%3D,Yes,spindleofmymind,0
